ID,Description,setSize,enrichmentScore,NES,pvalue,p.adjust,qvalue,rank,leading_edge,core_enrichment,log2err
GO:0045589,regulation of regulatory T cell differentiation,42,-0.7870954852951493,-1.5828004773700617,0.0015514972403990511,0.043266582289621484,0.03236999833031958,1402,"tags=29%, list=6%, signal=27%",PSMA3/PSMA2/IL4I1/PSMA5/PSMB1/PSMB3/PSMA1/FANCA/PSMA4/PSMB2/PSMB4/PSMA7,0.45505986738722953
GO:0000244,spliceosomal tri-snRNP complex assembly,44,-0.7813246309130615,-1.5825530186188812,0.0020754353647393434,0.051401555732411855,0.03845619841420012,3655,"tags=57%, list=16%, signal=48%",TXNL4B/AAR2/LSM8/PRPF3/PRPF4/DDX20/TSSC4/EFTUD2/SNRNP40/LSM3/SNRPD2/RNU5F-1/LSM7/SNRPD3/USP39/SNU13/LSM5/SNRPG/LSM2/PRPF19/SNRPB/SNRPF/SNRPD1/SNRPE/LSM4,0.4317076958033464
GO:0050886,endocrine process,83,0.6470790912636104,1.5818775192070396,0.0029537560374776764,0.06483136229967848,0.0485037407240815,1618,"tags=18%, list=7%, signal=17%",OXTR/MME/ECRG4/PDE1C/TBX3/EDNRB/EDN3/WNK4/ANPEP/ECE1/INHBB/GJA1/DAB2/GNAQ/SERPINF2,0.4317076958033464
GO:0051146,striated muscle cell differentiation,238,0.5618326519723388,1.5816620681996618,1.52691085587378e-4,0.0073197722065351184,0.005476305304583704,1793,"tags=22%, list=8%, signal=21%",MYH11/CARMN/LMOD1/NRG1/IGF1/ADAMTS5/FOXP1/XBP1/CSRP1/SCGB3A1/RPL34/TBX3/MYL9/FHOD3/ADAMTS15/BHLHE41/TPM1/PDGFRA/RPL12/BMP4/RPL13/RPL41/SMYD1/FHL2/CAPN3/RPL15/EHD2/MYBPC1/RPL31/RPL11/RPL13A/DOCK1/RPL32/FZD7/RPL7A/RPL5/MEF2C/AKAP6/POPDC2/PRKD1/RPL19/CAV2/FRS2/RIPOR2/SORBS2/RPL23/RPL18/AKAP13/PGM5/RGS2/RPL9/DLL1/MYOM2,0.5188480777437918
GO:0097696,cell surface receptor signaling pathway via STAT,143,0.5937143192965126,1.5812692251849967,0.0010401575489436068,0.032576934311722275,0.024372512305653758,1194,"tags=14%, list=5%, signal=13%",ERBB4/IGF1/PTPRT/IL6ST/IL20RA/KIT/EGF/CAV1/SOCS2/IL4R/IL7R/GHR/LEPR/STAT5B/PKD2/FER/MST1/STAT5A/HES1/MST1L,0.45505986738722953
GO:0009124,nucleoside monophosphate biosynthetic process,41,-0.7868008044346261,-1.581181289102902,0.0015898984757792985,0.04359105484266272,0.032612753256739985,3300,"tags=54%, list=15%, signal=46%",APRT/DHODH/ADA/GMPS/UCK2/CMPK1/PPAT/CAD/HPRT1/DGUOK/DCK/UMPS/UPP1/GART/PRPS2/PRPS1/IMPDH1/ATIC/PAICS/ADSS2/TYMS/TK1,0.45505986738722953
GO:0006368,transcription elongation by RNA polymerase II,138,-0.6782876066311773,-1.5809236388162564,2.776006013816834e-4,0.011930770382108683,0.00892603475733565,4156,"tags=44%, list=18%, signal=36%",PPP1R10/POLR2C/MED10/TCEA2/ELOF1/NELFCD/INTS13/MED22/MED25/EAF1/SIRT6/PWWP2B/ELOA/CTDP1/HIRA/ERCC3/MED20/MED26/WDR43/NELFB/INTS5/MED15/INTS1/MED19/POLR2B/EPOP/SUPT5H/CDC73/MED14/POLR2H/RNF168/MAP2K1/POLR2D/ELOB/NCBP2/RNF8/IWS1/POLR2I/BRD4/POLR2L/TCEA1/NELFE/POLR2F/NCBP1/POLR2J/MED30/ASF1A/SUPT16H/PPP2R1A/POLR2G/INTS8/HNRNPU/ADRM1/MED8/INTS7/SSRP1/POLR2K/ENY2/ASF1B/PPP1CA/PARP1,0.49849310876659025
GO:1901293,nucleoside phosphate biosynthetic process,299,-0.641707915093725,-1.5793330758609443,4.888754792061061e-6,3.6190118428866563e-4,2.7075724753916706e-4,3357,"tags=45%, list=15%, signal=39%",KMO/ADCY7/OGDH/APRT/ATPSCKMT/PMM2/DHODH/ADA/NAPRT/NAGK/NDUFA7/MT-ATP8/ANTKMT/GMPS/FASN/GNPNAT1/NDUFS3/ACOT7/ELOVL6/ACACA/PAPSS2/PDHB/PMM1/NDUFA3/IDO1/NDUFB6/NADK/SLC25A13/HSD17B12/UCK2/PDHX/NDUFS1/PPCS/ATP5F1A/ACSL1/PANK1/ATP5F1B/DLAT/NDUFS8/CTPS2/NDUFV2/CMPK1/PPAT/CAD/ATP5MC1/MAP2K1/NDUFA8/SDHB/NANS/SDHC/NDUFB10/DTYMK/MT-ND4L/SLC35C1/PAPSS1/HPRT1/NDUFA11/DGUOK/NDUFC2/DCK/ELOVL7/MTHFD1/ATP5PO/NANP/UMPS/NDUFB11/CMAS/MT-ATP6/AK2/NDUFS2/ATP5PD/HACD2/NDUFB5/UQCC3/STOML2/UPP1/CMPK2/NDUFA9/NME4/UXS1/TMSB4X/GART/NDUFA13/PRPS2/PGM3/PRPS1/NDUFB7/MT-ND5/GMDS/QPRT/PDHA1/ELOVL1/IMPDH1/MT-ND1/ENO1/NDUFS6/ATP5MG/ATIC/ATP5PF/ACLY/PDK1/RRM1/NDUFAB1/DLD/NDUFA1/PAICS/NDUFB4/ATP5F1C/NDUFB3/NDUFB2/MT-ND4/MT-ND2/NDUFA6/IDH2/FLAD1/GFPT1/ADSS2/UAP1/CTPS1/GARS1/NDUFS5/ATP5MF/NDUFB9/NME1/PNP/GUK1/VCP/ME1/PARP1/ATP5F1E/ATP5MC3/TYMS/PGK1/TK1/RRM2,0.610526878385931
GO:0051150,regulation of smooth muscle cell differentiation,30,0.7633626505177081,1.578910628196202,0.02088130361266881,0.22213445319653252,0.1661904291618389,2428,"tags=43%, list=11%, signal=39%",KIT/PDCD4/SMARCD3/RCAN1/NOTCH4/EFEMP2/EREG/PIAS1/FGFR2/HEY1/NFATC2/HEY2/FOXO4,0.35248785758361917
GO:0002200,somatic diversification of immune receptors,53,-0.7684900755532639,-1.578086521906383,8.901222634115551e-4,0.028993062363841176,0.02169122982781825,2106,"tags=36%, list=9%, signal=33%",PCYT1A/MAD2L2/RNF168/CYREN/RNF8/NBN/HMGB1/EXOSC3/MSH2/TCF3/HSPD1/MSH6/POLQ/SMC2/HMGB2/TFRC/NCAPH/PRKDC/SMC4,0.47727081536286214
GO:0000388,spliceosome conformational change to release U4 (or U4atac) and U1 (or U11),33,-0.8151429655880538,-1.5780446959885726,0.0019905914978092755,0.04987503558972594,0.03731412867226455,2552,"tags=58%, list=11%, signal=51%",EFTUD2/SNRNP40/SF3B3/SNRPD2/SF3B5/SF3B2/SF3B4/SNRNP25/SNRPD3/PHF5A/USP39/SNU13/SNRPG/SCNM1/SNRPB/SNRPF/SF3B6/SNRPD1/SNRPE,0.4317076958033464
GO:0051028,mRNA transport,127,-0.6917117250434988,-1.57769404631389,2.7568879944198045e-4,0.011930770382108683,0.00892603475733565,3914,"tags=51%, list=17%, signal=43%",NXT2/THOC6/DDX19B/NUP133/RAE1/NUP37/MX2/FMR1/THOC7/THOC2/SRSF1/FYTTD1/UPF2/THOC5/NUP50/SEH1L/FXR1/CETN2/UPF1/NUP210/TPR/NUP153/SMG7/NXT1/RANBP17/THOC3/NUP85/NCBP2/CHTOP/IWS1/SRSF3/NUP155/AGFG1/SLBP/RBM8A/DHX9/RBM15B/NEAT1/NCBP1/MAGOHB/IGF2BP3/NDC1/XPO1/G3BP2/ZC3H3/HNRNPA2B1/NUP62/NUP93/HSF1/EIF4A3/MAGOH/WNK1/NUP205/NSUN2/ERH/LRPPRC/NUTF2/KHSRP/DDX39A/SMG5/AHCTF1/SEM1/ENY2/SEC13/ALYREF,0.49849310876659025
GO:0099625,ventricular cardiac muscle cell membrane repolarization,26,0.7791853809385106,1.5766264824620804,0.015492744652651129,0.18829465627841513,0.140873103138596,2212,"tags=38%, list=10%, signal=35%",SCN4B/KCND3/CACNA2D1/NOS1AP/ANK2/SCN2B/RNF207/AKAP9/KCNJ8/KCNJ3,0.3807304007227924
GO:0140253,cell-cell fusion,86,0.6327577625908043,1.5762796988842156,0.004130334872419307,0.08011904453058949,0.05994125721143644,1740,"tags=27%, list=8%, signal=25%",ADAMTS5/SCGB3A1/RPL34/ADAMTS15/RPL12/RPL13/RAPGEF3/RPL41/RPL15/EHD2/RPL31/RPL11/RPL13A/DOCK1/TREM2/RPL32/RPL7A/RPL5/RPL19/RIPOR2/RPL23/RPL18/RPL9,0.40701791892395395
GO:0048009,insulin-like growth factor receptor signaling pathway,43,0.7100233130694775,1.5761539252038097,0.013090516890233973,0.17192915973737943,0.12862921726468796,1357,"tags=26%, list=6%, signal=24%",PIK3R1/IGF1/IGFBP4/IRS1/CRIM1/IGFBP6/IGF1R/GHR/PLCB1/IGFBP2/IRS2,0.3807304007227924
GO:0036037,"CD8-positive, alpha-beta T cell activation",37,-0.794454521931286,-1.5753422667119314,0.0023778105847040753,0.056531461744373894,0.042294150021525014,1402,"tags=30%, list=6%, signal=28%",PSMA3/PSMA2/PSMA5/SLC4A2/PSMB1/PSMB3/PSMA1/PSMA4/PSMB2/PSMB4/PSMA7,0.4317076958033464
