ID,Description,setSize,enrichmentScore,NES,pvalue,p.adjust,qvalue,rank,leading_edge,core_enrichment,log2err
GO:0090114,COPII-coated vesicle budding,43,0.6914058936892062,1.373313138187418,0.04896142433234421,0.36410308524043733,0.2707999978364879,4564,"tags=51%, list=20%, signal=41%",SEC13/TFG/TMED2/SURF4/INSIG1/RAB1A/SEC31A/PREB/TRAPPC3/MIA3/SAR1A/VAPB/PDCD6/TMED10/SEC24A/KLHL12/TRAPPC1/TRAPPC2L/TRAPPC4/CSNK1D/CUL3/SEC23B,0.24891111443470246
GO:0045069,regulation of viral genome replication,74,0.6437723292654337,1.3731998368884581,0.022774577550198925,0.23210686482011247,0.17262841497103526,3149,"tags=32%, list=14%, signal=28%",TOP2A/SRPK1/PABPC1/ADAR/ISG15/DDB1/STAU1/RAD23A/LARP1/RSAD2/TMEM39A/ILF3/PPID/OAS3/SRPK2/PPIA/PPIH/IFIH1/BANF1/VAPB/OAS2/EIF2AK2/CXCL8/ISG20,0.35248785758361917
GO:0021762,substantia nigra development,43,0.6910794549856226,1.3726647454494676,0.04896142433234421,0.36410308524043733,0.2707999978364879,3009,"tags=44%, list=13%, signal=38%",COX6B1/RHOA/YWHAH/LDHA/G6PD/DYNLL1/HSPA5/CALM2/ATP5PF/GNB4/ACTB/CALM1/YWHAQ/YWHAE/CALM3/RAD1/CNP/CDC42/NDUFS3,0.24891111443470246
GO:0090009,primitive streak formation,5,0.9599409010399966,1.37246023597881,0.013086965921845288,0.1665111929712284,0.1238419352216789,439,"tags=20%, list=2%, signal=20%",PRICKLE1,0.3807304007227924
GO:0098885,modification of postsynaptic actin cytoskeleton,19,0.793577331790924,1.3721847064018422,0.03863298662704309,0.3195299671592775,0.23764894592498642,1879,"tags=32%, list=8%, signal=29%",CFL1/PFN1/RHOA/CAP1/CTTN/PFN2,0.2820133500117251
GO:2000812,regulation of barbed-end actin filament capping,7,0.9292054974496768,1.3721281450127345,0.02753502016780817,0.2600197191996229,0.1933884722514896,210,"tags=29%, list=1%, signal=28%",CFL1/MTPN,0.35248785758361917
GO:0030336,negative regulation of cell migration,268,-0.48306632690448215,-1.3718839120224422,0.0035867434501063514,0.07141039587827878,0.05311115404740593,2316,"tags=28%, list=10%, signal=25%",DRD2/DLG5/CLDN19/ADTRP/WNT4/KANK1/CARD10/PTGER4/SERPINB1/SRGAP3/PODN/AIF1/CLASP2/CD74/LIMCH1/ARHGDIB/ATP1B2/CD69/RGCC/FUZ/RIPOR2/CYGB/ZEB2/NEDD9/JAG1/STC1/ALOX15B/DSG3/SPRED1/C5AR2/ADAMTS9/STARD13/MEF2C/GJA1/NF1/MCC/PHLDB2/RHOB/SERPINF1/OGT/SLIT2/EMILIN1/DLC1/DAB2IP/CHRD/ABCC8/PRKG1/PLCB1/PTPRG/LRP1/LRCH1/BMP4/ARID4A/HOXA7/FGF2/TPM1/APOD/NAV3/EVL/CD200/LIMA1/CX3CL1/SFRP1/CXCL12/TNN/DCN/DUSP1/TGFBR3/CCL28/MIR335/IL33/DACH1/PTPRT/NGFR,0.4317076958033464
GO:1901873,regulation of post-translational protein modification,209,0.5712719229193889,1.3713787035201959,0.00679572396064041,0.11001507000297188,0.08182320317091656,3134,"tags=33%, list=14%, signal=28%",UBE2C/CDC20/CDK1/MAD2L1/VCP/UBE2V2/CDKN2A/HSP90AB1/FANCI/DERL1/RIPK2/GTPBP4/TSPO/PRICKLE1/HSP90AA1/PSMD10/SAE1/ISG15/HSPA5/GPS1/DNAJA1/CENPX/UBB/WNK1/TBC1D7/PLAA/FBXO5/HSP90AB3P/RBX1/GNL3L/DNAJA3/MTBP/HUWE1/BAG2/UBA2/PTTG1IP/COPS5/AMER1/AXIN1/DCUN1D1/GSK3A/SVBP/RASD2/DAXX/UBE2L3/GSK3B/MAD2L2/TSPYL5/KDM1A/DCUN1D5/U2AF2/AKT1/VPS28/UBE2D1/PPIA/SQSTM1/SPRTN/HSPA1B/HIF1A/SIAH2/UBQLN1/CENPS/HSPBP1/STUB1/DCUN1D2/PDCD6/TRIB3/COPS6,0.40701791892395395
GO:0044403,biological process involved in symbiotic interaction,172,0.5795385793202567,1.3702637187403035,0.011885239119456095,0.15609919701569513,0.11609806103733901,3500,"tags=36%, list=15%, signal=31%",FN1/CDK1/KPNA2/SLC52A2/HSP90AB1/TFRC/P4HB/F11R/HSPD1/LRRC15/RAB7A/TRIM11/CHMP4B/DDB1/JPT2/SLC3A2/CLDN1/CLEC5A/HYAL2/HMGB1/SIVA1/LGALS1/BSG/ILF3/TPCN2/PPID/VAMP8/VLDLR/CTSL/SLC7A1/TYRO3/FURIN/SRC/PVR/NUP153/CHMP1B/ITGAV/LAMP1/PPIA/CHMP1A/CLDN6/FUCA2/VAPB/HSPA1B/CHMP5/KPNA3/CHMP4C/ICAM1/CTSB/MUC5B/DAG1/SCARB1/ZNF639/CXCL8/NECTIN4/GRK2/TRIM25/ARL8B/KPNA6/IFIT1/WWP2/FMR1,0.3807304007227924
GO:0040013,negative regulation of locomotion,290,-0.4824597261950655,-1.3699382977915775,0.001988846304396282,0.04902001097902489,0.036458408085991885,2241,"tags=26%, list=10%, signal=24%",CLDN19/ADTRP/WNT4/KANK1/CARD10/PTGER4/SERPINB1/SRGAP3/PODN/AIF1/CLASP2/CCDC125/CD74/LIMCH1/ARHGDIB/ATP1B2/CD69/RGCC/FUZ/RIPOR2/CYGB/ZEB2/NEDD9/JAG1/STC1/ALOX15B/DSG3/SPRED1/C5AR2/ADAMTS9/STARD13/MEF2C/GJA1/NF1/MCC/PHLDB2/RHOB/SERPINF1/OGT/SLIT2/EMILIN1/DLC1/DAB2IP/CHRD/ABCC8/PRKG1/PLCB1/PTPRG/LRP1/LRCH1/BMP4/ARID4A/HOXA7/FGF2/TPM1/APOD/NAV3/EVL/CD200/ROBO3/LIMA1/CX3CL1/SFRP1/CXCL12/TNN/GATA3/DCN/DUSP1/TGFBR3/CCL28/MIR335/IL33/DACH1/PTPRT/NGFR/SEMA5A,0.4317076958033464
GO:0006264,mitochondrial DNA replication,14,0.8226670799384884,1.3692632477975706,0.04409448818897638,0.33920852732173484,0.2522847846899879,1744,"tags=43%, list=8%, signal=40%",SSBP1/RRM1/DNA2/METTL4/RNASEH1/ENDOG,0.27128855468895297
GO:0048738,cardiac muscle tissue development,161,-0.5134349688976945,-1.3691795759553487,0.013173193455348188,0.1673468241917321,0.12446343210505488,2058,"tags=22%, list=9%, signal=20%",TP73/OBSL1/KAT2A/TBX2/SGCD/DLL1/HEY1/RGS2/FGFR2/KCNK2/AKAP13/SORBS2/JPH2/FRS2/ADAMTS9/AKAP6/MEF2C/GJA1/FZD7/RUNX1/MSX2/FHL2/BMP4/PDGFRA/FGF2/TPM1/FHOD3/TBX3/TGFBR3/LRP2/FOXP1/IGF1/NRG1/ERBB4/CARMN/MYH11,0.3807304007227924
GO:0046514,ceramide catabolic process,20,0.777678801049404,1.3691453854178894,0.0438871473354232,0.3384214401063931,0.2516993921875571,1818,"tags=20%, list=8%, signal=18%",GLB1/NEU1/CEL/PRKCD,0.27128855468895297
GO:1904872,regulation of telomerase RNA localization to Cajal body,12,0.8434693486667528,1.3683986164978383,0.04231974921630094,0.3342480289702605,0.24859543681763985,2090,"tags=67%, list=9%, signal=61%",CCT3/CCT5/DKC1/CCT6A/CCT8/TCP1/CCT7/CCT2,0.2765005992544716
GO:0061045,negative regulation of wound healing,65,-0.5745780695178486,-1.368200817594004,0.040138866433980444,0.32522277051973875,0.24188294228532603,2218,"tags=26%, list=10%, signal=24%",ADTRP/WNT4/THBD/CLASP2/SMAD3/SERPINF2/ALOX5/SERPING1/PHLDB2/TFPI/PRKG1/PDGFRA/FGF2/SLC12A2/PROS1/PDGFA/PLAT,0.3217759180753611
