"","Sample","Cluster","Max_Coefficient","Rank"
"set4_10_14866_672_IBC_Ep_2_S3_R1_0011","set4_10_14866_672_IBC_Ep_2_S3_R1_001",3,0.0770119342593343,5
"set4_10_14868_672_IBC_Ep_1_S5_R1_0011","set4_10_14868_672_IBC_Ep_1_S5_R1_001",3,0.0798145139259122,5
"set4_10_14869_672_DCIS_Ep_S6_R1_0011","set4_10_14869_672_DCIS_Ep_S6_R1_001",3,0.0756291383978539,5
"set4_10_14870_672_CaLob_Ep_S7_R1_0011","set4_10_14870_672_CaLob_Ep_S7_R1_001",3,0.0691491529974189,5
"set4_10_14873_672_NL_Ep_S10_R1_0011","set4_10_14873_672_NL_Ep_S10_R1_001",1,0.0779025010980363,5
"set4_10_14875_672_ADH_Ep_S12_R1_0011","set4_10_14875_672_ADH_Ep_S12_R1_001",4,0.076352701554289,5
"set4_10_14876_672_CCC_Ep_S13_R1_0011","set4_10_14876_672_CCC_Ep_S13_R1_001",2,0.0622371237048261,5
"set4_10_14878_673_IBC_Ep_S15_R1_0011","set4_10_14878_673_IBC_Ep_S15_R1_001",2,0.0664529024772649,5
"set4_10_14880_673_DCIS_Ep_S17_R1_0011","set4_10_14880_673_DCIS_Ep_S17_R1_001",3,0.0654258816633642,5
"set4_10_14882_673_NL_Ep_S19_R1_0011","set4_10_14882_673_NL_Ep_S19_R1_001",1,0.0729230537569752,5
"set4_10_14884_673_AM_Ep_S21_R1_0011","set4_10_14884_673_AM_Ep_S21_R1_001",5,0.147312845989782,5
"set4_10_14886_673_CCC_Ep_S23_R1_0011","set4_10_14886_673_CCC_Ep_S23_R1_001",4,0.0942408368839332,5
"set4_10_14888_673_EN_Ep_S25_R1_0011","set4_10_14888_673_EN_Ep_S25_R1_001",4,0.0593371133812696,5
"set4_10_14890_674_DCIS_Ep_S27_R1_0011","set4_10_14890_674_DCIS_Ep_S27_R1_001",5,0.146487396307918,5
"set4_10_14892_674_IBC_Ep_S29_R1_0011","set4_10_14892_674_IBC_Ep_S29_R1_001",5,0.118044556417473,5
"set4_10_14894_674_BBD_Ep_S31_R1_0011","set4_10_14894_674_BBD_Ep_S31_R1_001",1,0.0552539226062794,5
"set4_10_14899_675_EN1_Ep_S33_R1_0011","set4_10_14899_675_EN1_Ep_S33_R1_001",4,0.0597935014548983,5
"set4_10_14901_675_EN2_Ep1","set4_10_14901_675_EN2_Ep",4,0.0725872378825346,5
"set4_10_14904_675_EN3_Ep1","set4_10_14904_675_EN3_Ep",4,0.0766089724563914,5
"set4_10_14905_675_NL_Ep1","set4_10_14905_675_NL_Ep",1,0.0767707490172165,5
"set4_10_14907_675_IBC_Ep1","set4_10_14907_675_IBC_Ep",3,0.0919500165767453,5
"set4_10_14908_675_CCC_Ep1","set4_10_14908_675_CCC_Ep",5,0.0993009110451486,5
"set4_10_14922_677_IBC_Ep1","set4_10_14922_677_IBC_Ep",3,0.0630404192018165,5
"set4_10_14924_677_DCIS_Ep1","set4_10_14924_677_DCIS_Ep",3,0.0572887468993288,5
"set4_10_14926_677_NL_Ep1","set4_10_14926_677_NL_Ep",1,0.0833361471905989,5
"set4_10_14928_677_LVI_Ep1","set4_10_14928_677_LVI_Ep",3,0.059443767226736,5
"set4_10_14930_678_IBC_Ep1","set4_10_14930_678_IBC_Ep",3,0.0823185487332226,5
"set4_10_14932_678_PLC_Ep1","set4_10_14932_678_PLC_Ep",1,0.0711134093524029,5
"set4_10_14934_678_EN_Ep1","set4_10_14934_678_EN_Ep",4,0.0743958486237971,5
"set4_10_14936_678_NL_Ep1","set4_10_14936_678_NL_Ep",1,0.0683393835897206,5
"set4_10_14938_679_IBC_Ep1","set4_10_14938_679_IBC_Ep",3,0.106397989621512,5
"set4_10_14940_679_DCIS_Ep1","set4_10_14940_679_DCIS_Ep",3,0.096046307657198,5
"set4_10_14942_679_NL_Ep1","set4_10_14942_679_NL_Ep",1,0.0670385764817999,5
"set4_10_14954_680_DCIS_2_Ep1","set4_10_14954_680_DCIS_2_Ep",4,0.0908005626627235,5
"set4_10_14956_680_ADH_2_Ep1","set4_10_14956_680_ADH_2_Ep",4,0.0913422594323547,5
"set4_10_14944_680_ADH_1_Ep1","set4_10_14944_680_ADH_1_Ep",4,0.087505983812869,5
"set4_10_14946_680_UDH_Ep1","set4_10_14946_680_UDH_Ep",4,0.0789171523073561,5
"set4_10_14948_680_NL_Ep1","set4_10_14948_680_NL_Ep",4,0.0687150256529149,5
"set4_10_14950_680_DCIS_1_Ep1","set4_10_14950_680_DCIS_1_Ep",4,0.0814141808351643,5
"set4_10_14952_680_IBC_Ep1","set4_10_14952_680_IBC_Ep",5,0.0989122018192413,5
"set4_10_14958_680_LG_DCIS_Ep1","set4_10_14958_680_LG_DCIS_Ep",5,0.0731369647882301,5
"set4_10_14960_680_AM_Ep1","set4_10_14960_680_AM_Ep",5,0.147683367581756,5
"set4_10_14962_680_atip_AM_Ep1","set4_10_14962_680_atip_AM_Ep",4,0.0900209741896714,5
"set4_10_14963_680_ADH_AM_Ep1","set4_10_14963_680_ADH_AM_Ep",4,0.0958761912323034,5
"set4_10_14966_681_DCIS_Ep1","set4_10_14966_681_DCIS_Ep",3,0.0492975444082687,5
"set4_10_14968_681_AM_Ep1","set4_10_14968_681_AM_Ep",5,0.164606704194518,5
"set4_10_14970_681_EN_Ep1","set4_10_14970_681_EN_Ep",4,0.05658341828921,5
"set4_10_14972_681_ADH_1_Ep1","set4_10_14972_681_ADH_1_Ep",1,0.0526484196515232,5
"set4_10_14974_681_IBC_Ep1","set4_10_14974_681_IBC_Ep",3,0.0770301970806618,5
"set4_10_14976_681_NL_Ep1","set4_10_14976_681_NL_Ep",1,0.0718978244581945,5
"set4_10_14978_682_NL_Ep1","set4_10_14978_682_NL_Ep",1,0.0775490653682708,5
"set4_10_14980_682_EN_Ep1","set4_10_14980_682_EN_Ep",1,0.0815294213125876,5
"set4_10_14982_682_IBC_Ep1","set4_10_14982_682_IBC_Ep",3,0.102576426398581,5
"set4_10_14984_682_Inf_NL_Ep1","set4_10_14984_682_Inf_NL_Ep",1,0.0849841436849903,5
"set4_10_14987_683_DCIS_Ep1","set4_10_14987_683_DCIS_Ep",4,0.069189477222293,5
"set4_10_14990_684_ADH_DCIS_Ep1","set4_10_14990_684_ADH_DCIS_Ep",3,0.0689186947634868,5
"set4_10_14992_684_DCIS_Ep1","set4_10_14992_684_DCIS_Ep",2,0.0671256945985569,5
"set4_10_14994_684_NL_Ep1","set4_10_14994_684_NL_Ep",1,0.0743432836772322,5
"set4_10_14996_684_IBC_Ep1","set4_10_14996_684_IBC_Ep",2,0.0651301822051531,5
"set4_10_14998_685_DCIS_Ep1","set4_10_14998_685_DCIS_Ep",3,0.06588338996757,5
"set4_10_15000_685_IBC_Ep1","set4_10_15000_685_IBC_Ep",3,0.0930172931152826,5
"set4_10_15002_685_NL_Ep1","set4_10_15002_685_NL_Ep",4,0.0668647050843074,5
"set4_10_15004_685_EN_Ep1","set4_10_15004_685_EN_Ep",1,0.0807903081466135,5
"set4_10_15013_687_DCIS_1_Ep1","set4_10_15013_687_DCIS_1_Ep",2,0.0899560551226297,5
"set4_10_15015_687_DCIS_2_Ep1","set4_10_15015_687_DCIS_2_Ep",2,0.100716363740009,5
"set4_10_15017_687_UDH_Ep1","set4_10_15017_687_UDH_Ep",1,0.0611452935721708,5
"set4_10_15019_687_EN_Ep1","set4_10_15019_687_EN_Ep",1,0.0713300333554104,5
"set4_10_15021_687_NL_Ep1","set4_10_15021_687_NL_Ep",1,0.0803790315110389,5
"set4_10_15025_688_EN_1_Ep1","set4_10_15025_688_EN_1_Ep",2,0.0717177237710433,5
"set4_10_14911_676_EN_Ep1","set4_10_14911_676_EN_Ep",4,0.0725198238125923,5
"set4_10_14913_676_BBD_2_Ep1","set4_10_14913_676_BBD_2_Ep",4,0.070457276390694,5
"set4_10_14915_676_IBC_Ep1","set4_10_14915_676_IBC_Ep",5,0.129830977426852,5
"set4_10_14916_676_DCIS_1_Ep1","set4_10_14916_676_DCIS_1_Ep",5,0.124553406590546,5
"set4_10_14918_676_BBD_1_Ep1","set4_10_14918_676_BBD_1_Ep",1,0.0664059552553045,5
"set4_10_14920_676_NL_Ep1","set4_10_14920_676_NL_Ep",1,0.0652890015408186,5
"set4_10_15006_686_IBC_Ep1","set4_10_15006_686_IBC_Ep",2,0.0561573289053452,5
"set4_10_15007_686_DCIS_Ep1","set4_10_15007_686_DCIS_Ep",2,0.0869137457813492,5
"set4_10_15009_686_EN_Ep1","set4_10_15009_686_EN_Ep",1,0.0702376006676907,5
"set4_10_15011_686_NL_Ep1","set4_10_15011_686_NL_Ep",1,0.0724825902198697,5
"set4_10_15032_689_IBC_Ep1","set4_10_15032_689_IBC_Ep",3,0.0707220896237244,5
"set4_10_15034_689_DCIS_1_Ep1","set4_10_15034_689_DCIS_1_Ep",2,0.101585708255041,5
"set4_10_15036_689_NL_Ep1","set4_10_15036_689_NL_Ep",1,0.0693256901424222,5
"set4_10_15038_689_DCIS_2_Ep1","set4_10_15038_689_DCIS_2_Ep",2,0.0686265191363438,5
"set4_10_15040_689_EN_1_Ep1","set4_10_15040_689_EN_1_Ep",4,0.0658779930969185,5
"set4_10_15042_689_EN_2_Ep1","set4_10_15042_689_EN_2_Ep",4,0.0684175471030537,5
"set4_10_15052_690_EN_2_Ep1","set4_10_15052_690_EN_2_Ep",4,0.0867557368386871,5
"set4_10_15062_691_EN_2_Ep1","set4_10_15062_691_EN_2_Ep",5,0.0796931842549867,5
"set4_10_14964_681_ADH_2_Ep1","set4_10_14964_681_ADH_2_Ep",1,0.0559506531763642,5
"set4_10_15023_688_IBC_Ep1","set4_10_15023_688_IBC_Ep",2,0.112072168062176,5
"set4_10_15027_688_NL_Ep1","set4_10_15027_688_NL_Ep",1,0.0754667809838878,5
"set4_10_15029_688_EN_4_Ep1","set4_10_15029_688_EN_4_Ep",4,0.0817341752233284,5
"set4_10_15031_688_EN_5_Ep1","set4_10_15031_688_EN_5_Ep",5,0.126904877251221,5
"set4_10_15044_690_NL_Ep1","set4_10_15044_690_NL_Ep",1,0.0639851913383932,5
"set4_10_15046_690_EN_1_Ep1","set4_10_15046_690_EN_1_Ep",4,0.0697555849212036,5
"set4_10_15048_690_IBC_Ep1","set4_10_15048_690_IBC_Ep",3,0.106469021016605,5
"set4_10_15050_690_DCIS_Ep1","set4_10_15050_690_DCIS_Ep",3,0.0556166709855727,5
"set4_10_15054_690_i_DCIS_Ep1","set4_10_15054_690_i_DCIS_Ep",2,0.080564351039938,5
"set4_10_15056_691_IBC_Ep1","set4_10_15056_691_IBC_Ep",3,0.0997779741996124,5
"set4_10_15058_691_EN_1_Ep1","set4_10_15058_691_EN_1_Ep",4,0.0782196500934741,5
"set4_10_15060_691_DCIS_Ep1","set4_10_15060_691_DCIS_Ep",4,0.0769541625134075,5
"set4_10_15064_692_IBC_Ep1","set4_10_15064_692_IBC_Ep",3,0.0806457147581694,5
"set4_10_15066_692_DCIS_Ep1","set4_10_15066_692_DCIS_Ep",2,0.0667484517609879,5
"set4_10_15068_692_NL_Ep1","set4_10_15068_692_NL_Ep",2,0.0843672819212153,5
"set4_10_15585_744_IBC_Ep1","set4_10_15585_744_IBC_Ep",3,0.0871419418155649,5
"set4_10_15587_744_inF.NL_Ep1","set4_10_15587_744_inF.NL_Ep",1,0.0740959558892554,5
"set4_10_15589_744_DCIS_Ep1","set4_10_15589_744_DCIS_Ep",2,0.0633377039121536,5
"set4_10_15591_745_CCC_Ep1","set4_10_15591_745_CCC_Ep",4,0.0750767756304919,5
"set4_10_15593_745_BBD_Ep1","set4_10_15593_745_BBD_Ep",4,0.0713676361746425,5
"set4_10_15595_745_IP_Ep1","set4_10_15595_745_IP_Ep",4,0.0851201520041599,5
"set4_10_15597_746_IBC_Ep1","set4_10_15597_746_IBC_Ep",3,0.0952752479532243,5
"set4_10_15598_746_DCIS_Ep1","set4_10_15598_746_DCIS_Ep",3,0.0909147372692692,5
"set4_10_15600_746_NL_Ep1","set4_10_15600_746_NL_Ep",4,0.0879722787727001,5
"set4_10_15602_747_IBC_Ep1","set4_10_15602_747_IBC_Ep",3,0.0895735523037472,5
"set4_10_15604_747_NL_Ep1","set4_10_15604_747_NL_Ep",1,0.0609666720365628,5
"set4_10_15606_747_ADH_Ep1","set4_10_15606_747_ADH_Ep",4,0.0699690960906637,5
"set4_10_15608_747_AM_Ep1","set4_10_15608_747_AM_Ep",5,0.163539875967009,5
"set4_10_15610_748_AM_Ep1","set4_10_15610_748_AM_Ep",5,0.16504074053441,5
"set4_10_15612_748_DCIS_Ep1","set4_10_15612_748_DCIS_Ep",5,0.142407262830715,5
"set4_10_15614_748_IBC_Ep1","set4_10_15614_748_IBC_Ep",5,0.11720868060649,5
"set4_10_15616_749_IBC_Ep1","set4_10_15616_749_IBC_Ep",3,0.0980079834679054,5
"set4_10_15617_749_DCIS_Ep1","set4_10_15617_749_DCIS_Ep",3,0.116650949495998,5
"set4_10_15618_749_LVI_Ep1","set4_10_15618_749_LVI_Ep",3,0.1132080826317,5
"set4_10_15622_750_NL_Ep1","set4_10_15622_750_NL_Ep",4,0.0573455612298829,5
"set4_10_15624_750_IBC_Ep1","set4_10_15624_750_IBC_Ep",3,0.113828507933987,5
"set4_10_15626_750_DCIS_Ep1","set4_10_15626_750_DCIS_Ep",3,0.107943466096864,5
"set4_10_15628_751_NL_Ep1","set4_10_15628_751_NL_Ep",4,0.0764747253653883,5
"set4_10_15630_751_IBC_Ep1","set4_10_15630_751_IBC_Ep",3,0.0886021478387771,5
"set4_10_15632_751_ADH_Ep1","set4_10_15632_751_ADH_Ep",4,0.0833315464308198,5
"set4_10_15634_751_CCC_Ep1","set4_10_15634_751_CCC_Ep",4,0.0865600809478089,5
"set4_10_15636_752_IBC_Ep1","set4_10_15636_752_IBC_Ep",3,0.0664983437134344,5
"set4_10_15638_752_DCIS_Ep1","set4_10_15638_752_DCIS_Ep",2,0.0571590635099934,5
"set4_10_15639_752_NL_Ep1","set4_10_15639_752_NL_Ep",1,0.08042343993004,5
"set4_10_15640_752_BBD_Ep1","set4_10_15640_752_BBD_Ep",1,0.0696293418334589,5
"set4_10_15644_753_DCIS_Ep1","set4_10_15644_753_DCIS_Ep",3,0.0956007653876511,5
"set4_10_15646_753_IBC_Ep1","set4_10_15646_753_IBC_Ep",3,0.0929293910159082,5
"set4_10_15647_753_NL_Ep1","set4_10_15647_753_NL_Ep",1,0.0635899969250662,5
"set4_10_15649_754_IBC_Ep1","set4_10_15649_754_IBC_Ep",3,0.0874843008337448,5
"set4_10_15651_754_ADH_Ep1","set4_10_15651_754_ADH_Ep",3,0.0759923439111501,5
"set4_10_15653_754_EN_1_Ep1","set4_10_15653_754_EN_1_Ep",3,0.0587248391888283,5
"set4_10_15655_754_DCIS_Ep1","set4_10_15655_754_DCIS_Ep",3,0.0827545102541099,5
"set4_10_15657_754_EN_2_Ep1","set4_10_15657_754_EN_2_Ep",1,0.0438416853503444,5
"set4_10_15659_755_EN_Ep1","set4_10_15659_755_EN_Ep",4,0.0850166563447283,5
"set4_10_15661_755_DCIS_inf_1_Ep1","set4_10_15661_755_DCIS_inf_1_Ep",2,0.129291737170795,5
"set4_10_15663_755_IBC_Ep1","set4_10_15663_755_IBC_Ep",2,0.0851757775872097,5
"set4_10_15665_755_DCIS_inf_2_Ep1","set4_10_15665_755_DCIS_inf_2_Ep",2,0.0618712472048688,5
"set4_10_15667_755_NL_Ep1","set4_10_15667_755_NL_Ep",4,0.0747729586855789,5
"set4_10_15669_756_NL_Ep1","set4_10_15669_756_NL_Ep",1,0.0824917782938795,5
"set4_10_15671_756_EN_1_Ep1","set4_10_15671_756_EN_1_Ep",4,0.0927660067774442,5
"set4_10_15673_756_IBC_Ep1","set4_10_15673_756_IBC_Ep",2,0.0833694050562904,5
"set4_10_15675_756_UDH_1_Ep1","set4_10_15675_756_UDH_1_Ep",4,0.0698037285187786,5
"set4_10_15677_756_EN_2_Ep1","set4_10_15677_756_EN_2_Ep",1,0.0810151966036213,5
"set4_10_15679_756_UDH_2_Ep1","set4_10_15679_756_UDH_2_Ep",1,0.0757618391681565,5
"set4_10_15681_757_DCIS_Ep1","set4_10_15681_757_DCIS_Ep",3,0.102521188974213,5
"set4_10_15683_757_IBC_Ep1","set4_10_15683_757_IBC_Ep",3,0.102050845683429,5
"set4_10_15685_757_NL_Ep1","set4_10_15685_757_NL_Ep",1,0.0602328178902226,5
"set4_10_15687_757_UDH_Ep1","set4_10_15687_757_UDH_Ep",4,0.0756375572694623,5
"set4_10_15689_757_CCC_Ep1","set4_10_15689_757_CCC_Ep",4,0.0895758116781414,5
"set4_10_15691_757_EN_Ep1","set4_10_15691_757_EN_Ep",4,0.0715280045952083,5
"set4_10_15693_758_DCIS_1_Ep1","set4_10_15693_758_DCIS_1_Ep",3,0.1040772977549,5
"set4_10_15695_758_IBC_1_Ep1","set4_10_15695_758_IBC_1_Ep",3,0.107311246379983,5
"set4_10_15697_758_NL_Ep1","set4_10_15697_758_NL_Ep",1,0.0743707317141899,5
"set4_10_15703_758_EN_Ep1","set4_10_15703_758_EN_Ep",1,0.0678469928934204,5
"set4_10_15709_760_UDH_Ep1","set4_10_15709_760_UDH_Ep",4,0.0749735934686378,5
"set4_10_15713_760_IBC_Ep1","set4_10_15713_760_IBC_Ep",2,0.0953747964234346,5
"set4_10_15715_760_EN_1_Ep1","set4_10_15715_760_EN_1_Ep",4,0.0562451769034737,5
"set4_10_15717_760_NL_Ep1","set4_10_15717_760_NL_Ep",4,0.0680040096167881,5
"set4_10_15733_762_DCIS_2_Ep1","set4_10_15733_762_DCIS_2_Ep",3,0.100491314565345,5
"set4_10_15699_758_DCIS_2_Ep1","set4_10_15699_758_DCIS_2_Ep",3,0.0934493990941666,5
"set4_10_15701_758_IBC_2_Ep1","set4_10_15701_758_IBC_2_Ep",3,0.0861824917486474,5
"set4_10_15705_759_DCIS_Ep1","set4_10_15705_759_DCIS_Ep",3,0.0547426924539347,5
"set4_10_15707_759_IBC_Ep1","set4_10_15707_759_IBC_Ep",3,0.0644141994110583,5
"set4_10_15711_760_EN_2_Ep1","set4_10_15711_760_EN_2_Ep",1,0.0570813956320721,5
"set4_10_15719_761_IBC_Ep1","set4_10_15719_761_IBC_Ep",3,0.0849468804227107,5
"set4_10_15721_761_DCIS_Ep1","set4_10_15721_761_DCIS_Ep",3,0.0890349566260649,5
"set4_10_15723_761_EN_1_Ep1","set4_10_15723_761_EN_1_Ep",4,0.0753104726120392,5
"set4_10_15725_761_ADH_Ep1","set4_10_15725_761_ADH_Ep",4,0.0822885613094521,5
"set4_10_15729_762_IBC_Ep1","set4_10_15729_762_IBC_Ep",3,0.0987216956129627,5
"set4_10_15731_762_DCIS_1_Ep1","set4_10_15731_762_DCIS_1_Ep",3,0.0985662568534528,5
"set4_10_15735_763_IBC_Ep1","set4_10_15735_763_IBC_Ep",2,0.0879580015050285,5
"set4_10_15737_763_ADH_Ep1","set4_10_15737_763_ADH_Ep",1,0.0650265839209973,5
"set4_10_15739_763_NL_1_Ep1","set4_10_15739_763_NL_1_Ep",1,0.0742643495971401,5
"set4_10_15741_763_EN_Ep1","set4_10_15741_763_EN_Ep",1,0.0782531303282871,5
"set4_10_15745_764_IBC_Ep1","set4_10_15745_764_IBC_Ep",2,0.0784965158091199,5
"set4_10_15747_764_DCIS_1_Ep1","set4_10_15747_764_DCIS_1_Ep",3,0.0749790157571902,5
"set4_10_15749_764_LVI_Ep1","set4_10_15749_764_LVI_Ep",3,0.0734572312754702,5
"set4_10_15751_764_DCIS_2_Ep1","set4_10_15751_764_DCIS_2_Ep",3,0.0840612389858261,5
"set4_10_15753_764_EN_Ep1","set4_10_15753_764_EN_Ep",1,0.0736717583982662,5
"set4_10_15755_764_NL_Ep1","set4_10_15755_764_NL_Ep",4,0.0719517039243436,5
"set4_10_15757_765_IBC_Ep1","set4_10_15757_765_IBC_Ep",5,0.119003862794675,5
"set4_10_15759_765_DCIS_Ep1","set4_10_15759_765_DCIS_Ep",5,0.136146303655918,5
"set4_10_15761_765_EN_1_Ep1","set4_10_15761_765_EN_1_Ep",4,0.0675085876647813,5
"set4_10_15765_765_NL_Ep1","set4_10_15765_765_NL_Ep",1,0.0625366676836484,5
"set4_10_15767_766_NL_Ep1","set4_10_15767_766_NL_Ep",1,0.0761546474837531,5
"set4_10_15769_766_inf_NL_Ep1","set4_10_15769_766_inf_NL_Ep",1,0.0766650134820811,5
"set4_10_15771_766_IBC_Ep1","set4_10_15771_766_IBC_Ep",2,0.0831437975116737,5
"set4_10_15773_766_AM_Ep1","set4_10_15773_766_AM_Ep",5,0.151894169481662,5
"set4_10_15775_766_EN_Ep1","set4_10_15775_766_EN_Ep",1,0.075020622723615,5
"set4_10_15777_767_IBC_Ep1","set4_10_15777_767_IBC_Ep",3,0.100136270889446,5
"set4_10_15779_767_DCIS_Ep1","set4_10_15779_767_DCIS_Ep",3,0.090552337370717,5
"set4_10_15781_767_AM_2_Ep1","set4_10_15781_767_AM_2_Ep",5,0.15721255401085,5
"set4_10_15783_767_ADH_Ep1","set4_10_15783_767_ADH_Ep",4,0.0589701516868582,5
"set4_10_15787_767_NL_Ep1","set4_10_15787_767_NL_Ep",1,0.0795309105662153,5
"set4_10_15789_768_IBC_Ep1","set4_10_15789_768_IBC_Ep",2,0.103701978476746,5
"set4_10_15791_768_NL_Ep1","set4_10_15791_768_NL_Ep",1,0.0612911695720286,5
"set4_10_15795_768_EN_2_Ep1","set4_10_15795_768_EN_2_Ep",5,0.0763906190845414,5
"set4_10_15797_768_EN_3_Ep1","set4_10_15797_768_EN_3_Ep",4,0.0576856277427361,5
"set4_10_15799_769_IBC_Ep1","set4_10_15799_769_IBC_Ep",3,0.100353880736712,5
"set4_10_15801_769_DCIS_1_Ep1","set4_10_15801_769_DCIS_1_Ep",3,0.0731655548613669,5
"set4_10_15805_769_EN_1_Ep1","set4_10_15805_769_EN_1_Ep",4,0.0858859349858936,5
"set4_10_15809_769_NL_Ep1","set4_10_15809_769_NL_Ep",1,0.0927207265411136,5
"set4_10_15811_769_EN_4_Ep1","set4_10_15811_769_EN_4_Ep",4,0.0750150045602432,5
"set4_10_15817_769_AM_Ep1","set4_10_15817_769_AM_Ep",5,0.154271734671684,5
"set4_10_15785_767_AM_1_Ep1","set4_10_15785_767_AM_1_Ep",5,0.159420322134705,5
"set4_10_15793_768_EN_1_Ep1","set4_10_15793_768_EN_1_Ep",4,0.0634898156135033,5
"set4_10_15803_769_DCIS_2_Ep1","set4_10_15803_769_DCIS_2_Ep",2,0.0793038952348023,5
"set4_10_15807_769_EN_3_Ep1","set4_10_15807_769_EN_3_Ep",4,0.0976328976556851,5
"set4_10_15815_769_EN_6_Ep1","set4_10_15815_769_EN_6_Ep",4,0.0867631285634918,5
"set4_10_15819_770_DCIS_Ep1","set4_10_15819_770_DCIS_Ep",5,0.0582858929189622,5
"set4_10_15821_770_IBC_Ep1","set4_10_15821_770_IBC_Ep",2,0.0643595619657145,5
"set4_10_15823_770_EN_1_Ep1","set4_10_15823_770_EN_1_Ep",4,0.0899526392972785,5
"set4_10_15825_770_NL_Ep1","set4_10_15825_770_NL_Ep",1,0.0680995364367637,5
"set4_10_15829_771_EN_4_Ep1","set4_10_15829_771_EN_4_Ep",4,0.072635945036533,5
"set4_10_15835_771_DCIS_3_Ep1","set4_10_15835_771_DCIS_3_Ep",3,0.094547605460094,5
"set4_10_15831_771_NL_Ep1","set4_10_15831_771_NL_Ep",1,0.0811802765852903,5
"set4_10_15833_771_EN_2_Ep1","set4_10_15833_771_EN_2_Ep",4,0.0850378534489022,5
"set4_10_15839_771_DCIS_1_Ep1","set4_10_15839_771_DCIS_1_Ep",3,0.121591823424768,5
"set4_10_15843_771_IBC_Ep1","set4_10_15843_771_IBC_Ep",3,0.124134079456979,5
"set4_10_15727_761_EN_2_Ep1","set4_10_15727_761_EN_2_Ep",4,0.0710869336143489,5
"set4_10_15743_763_NL_2_Ep1","set4_10_15743_763_NL_2_Ep",1,0.0837141127220938,5
"set4_10_15763_765_EN_2_Ep1","set4_10_15763_765_EN_2_Ep",2,0.0821199123819733,5
"set4_10_15813_769_EN_5_Ep1","set4_10_15813_769_EN_5_Ep",4,0.0908024402031104,5
"set4_10_15827_771_EN_3_Ep1","set4_10_15827_771_EN_3_Ep",4,0.0957919973879745,5
"set4_10_15837_771_EN_1_Ep1","set4_10_15837_771_EN_1_Ep",4,0.101407836511828,5
"set4_10_15841_771_DCIS_2_Ep1","set4_10_15841_771_DCIS_2_Ep",3,0.111710836520121,5
"set4_10_15845_772_IBC_Ep1","set4_10_15845_772_IBC_Ep",3,0.0922188964449599,5
"set4_10_15847_772_DCIS_1_Ep1","set4_10_15847_772_DCIS_1_Ep",3,0.086610690989217,5
"set4_10_15849_772_DCIS_2_Ep1","set4_10_15849_772_DCIS_2_Ep",3,0.086797980174205,5
"set4_10_15851_772_EN_1_Ep1","set4_10_15851_772_EN_1_Ep",3,0.070152214151125,5
"set4_10_15853_772_EN_2_Ep1","set4_10_15853_772_EN_2_Ep",1,0.0737870678594751,5
"set4_10_15855_772_EN_3_Ep1","set4_10_15855_772_EN_3_Ep",3,0.0687788244840408,5
"set4_10_15857_772_EN_4_Ep1","set4_10_15857_772_EN_4_Ep",3,0.0649602757012546,5
"set4_10_15859_772_NL_Ep1","set4_10_15859_772_NL_Ep",1,0.0819784226149418,5
"set1_3_11770_354_EN_E_S1_R1_0012","set1_3_11770_354_EN_E_S1_R1_001",6,0.0730505515935218,6
"set1_3_11772_354_IDC_E_S3_R1_0012","set1_3_11772_354_IDC_E_S3_R1_001",6,0.0690441775462953,6
"set1_3_11774_354_RS1_E_center_S5_R1_0012","set1_3_11774_354_RS1_E_center_S5_R1_001",4,0.0623348577841742,6
"set1_3_11776_354_RS1_E_peripheral_S7_R1_0012","set1_3_11776_354_RS1_E_peripheral_S7_R1_001",6,0.0686208997103195,6
"set1_3_11778_354_RS2_E_center_S9_R1_0012","set1_3_11778_354_RS2_E_center_S9_R1_001",6,0.050577144275251,6
"set1_3_11780_354_RS2_E_peripheral_S11_R1_0012","set1_3_11780_354_RS2_E_peripheral_S11_R1_001",6,0.050148016357363,6
"set1_3_11782_354_NL_E_S13_R1_0012","set1_3_11782_354_NL_E_S13_R1_001",4,0.0666768764626221,6
"set1_3_11784_355_RS1_E_center_S15_R1_0012","set1_3_11784_355_RS1_E_center_S15_R1_001",4,0.054339253381831,6
"set1_3_11786_355_RS1_E_peripheral_S17_R1_0012","set1_3_11786_355_RS1_E_peripheral_S17_R1_001",6,0.0728514679251664,6
"set1_3_11789_355_RS2_E_center_S20_R1_0012","set1_3_11789_355_RS2_E_center_S20_R1_001",4,0.0530336942216689,6
"set1_3_11791_355_RS2_E_peripheral_S22_R1_0012","set1_3_11791_355_RS2_E_peripheral_S22_R1_001",6,0.0686876737070223,6
"set1_3_11794_355_NL_E_S25_R1_0012","set1_3_11794_355_NL_E_S25_R1_001",6,0.0492401450623591,6
"set1_3_11796_355_RS3_E_center_S27_R1_0012","set1_3_11796_355_RS3_E_center_S27_R1_001",4,0.053578105606973,6
"set1_3_11798_355_RS3_E_peripheral_S29_R1_0012","set1_3_11798_355_RS3_E_peripheral_S29_R1_001",6,0.0677236061548576,6
"set1_3_11800_356_NL_E_S31_R1_0012","set1_3_11800_356_NL_E_S31_R1_001",6,0.0570828689325621,6
"set1_3_11802_356_RS1_E_center_S32_R1_0012","set1_3_11802_356_RS1_E_center_S32_R1_001",4,0.0559351109561955,6
"set1_3_11804_356_RS1_E_peripheral_S34_R1_0012","set1_3_11804_356_RS1_E_peripheral_S34_R1_001",6,0.075864849671734,6
