ID,Description,setSize,enrichmentScore,NES,pvalue,p.adjust,qvalue,rank,leading_edge,core_enrichment,log2err
GO:0001819,positive regulation of cytokine production,472,-0.5120832752362852,-1.6187133253207016,4.7444259003759295e-8,1.1708668040200476e-5,7.598823419665993e-6,3107,"tags=31%, list=11%, signal=28%",SPHK1/ARFGEF2/CD274/IL4R/DHX9/CLU/LY9/IL33/MALT1/DHX36/PSMB8/TLR7/CASP8/ADAM8/NFAM1/BMPR1A/TBK1/HSPA1B/TGFB1/AGER/APP/MYD88/CD81/TLR3/PTGS2/IRAK1/SECTM1/HSPD1/POU2F2/IFNGR1/THBS1/TRAF3IP2/STMP1/IL7/LTB/PIK3CG/IL1R1/CXCL17/HSPA1A/ZBTB20/TRAF3/SERPINF2/TNF/DDIT3/IFI16/DDX21/SETD2/PSMA7/ARHGEF2/LGALS9/AIF1/SPHK2/OAS2/CD4/IKBKE/P2RX7/SETD4/RFTN1/EGR1/STAT1/POLR3B/CARD9/CARD11/ARID5A/GBP5/LPL/SYK/TREM2/SCIMP/EIF2AK2/PTPN22/TLR1/PIBF1/IRF1/TANK/GAPDH/CD55/IL27RA/HSP90AA1/IFIH1/BTN3A2/CEBPB/IL18/LY96/FGR/IL15/IRAK3/HIF1A/C5AR1/HLA-F/BTK/PNP/TICAM1/IL32/CCL3/CD2/NMB/BTN3A1/CYBA/F3/TRPV4/STING1/PTPRC/IL16/IL17RA/TLR2/ANXA1/RGCC/PYCARD/PLA2R1/CYBB/CHI3L1/LAPTM5/FCGR3A/SAA1/PSMB2/CD14/CSF1R/OAS3/PDE4B/HLA-E/SORL1/HLA-DPB1/EPHB2/HAVCR2/HMGB2/C3AR1/B2M/KIT/GPR65/IRF5/NR4A3/PIK3CD/C3/PLCG2/EBI3/TLR4/FCGR2B/HLA-DPA1/TYROBP/CD74/FCER1G/CLEC7A/CD86,0.7195128263389107
GO:0071402,cellular response to lipoprotein particle stimulus,36,-0.7043641786284558,-1.6186603596622757,0.006161395796849746,0.11028221399899853,0.07157219485862701,2630,"tags=44%, list=9%, signal=40%",TGFB1/APP/MYD88/CD81/TXNIP/LPL/SYK/TREM2/CD68/TICAM1/PPARG/ITGB1/ABCG1/ITGB2/TLR4/FCER1G,0.40701791892395395
GO:0045637,regulation of myeloid cell differentiation,178,-0.5532610834223115,-1.618015448611233,7.68227120696759e-5,0.0045746481111746985,0.002968906718046292,3304,"tags=32%, list=12%, signal=28%",ZBTB16/UBASH3B/STAC2/PTPN2/TMEM64/LIF/DUSP18/CASP8/INHBA/HSPA1B/TGFB1/HOXA9/MAFB/ZFP36L1/TLR3/CDK6/HSPA1A/TNF/PURB/QKI/MYC/CD4/STAT1/HOXA5/NEDD9/TREM2/CEBPB/HIF1A/CCL3/LYN/SCIN/TNFRSF11A/ZFP36/CORO1C/CNOT4/CSF1/IL34/EVI2B/NCKAP1L/ETS1/HCLS1/TRIB1/CCR1/HMGB2/HLA-DRB1/LILRB4/SPI1/MEIS2/C1QC/ID2/MEF2C/FBXW7/TLR4/TYROBP/INPP5D/CD74/LTF,0.5384340963099162
GO:0006949,syncytium formation,88,-0.6117620272185458,-1.6168899400344003,4.128982268666474e-4,0.015496051426737219,0.010056802198982086,4413,"tags=51%, list=15%, signal=43%",RPL14/RPL24/RPL6/ADAMTS5/RPL41/EHD2/RPL31/DOCK1/FER1L5/RAPGEF3/RPL23/CAMK1/RPL34/RIPOR2/RPL36/RPL5/RPLP2/DOCK5/NOS1/TMEM182/RPL10A/CD81/RPL18A/RPL27A/RPL32/RPL17/RPL37/RPL28/TREM2/RPL27/RPL19/RPL35A/RPL35/UBA52/RPL9/RPL30/RPL11/RPL13/CFLAR/DOCK2/ITGB1/RPL10/PLEKHO1/TYROBP/CD53,0.49849310876659025
GO:0002763,positive regulation of myeloid leukocyte differentiation,53,-0.663706659641411,-1.6158547731599149,0.0015747437426680622,0.04377035167334027,0.02840657641334068,3160,"tags=40%, list=11%, signal=35%",TMEM64/LIF/CASP8/TGFB1/ZFP36L1/TNF/CD4/NEDD9/TREM2/TNFRSF11A/CORO1C/CSF1/IL34/EVI2B/HCLS1/TRIB1/CCR1/HLA-DRB1/ID2/TYROBP/CD74,0.45505986738722953
GO:1905207,regulation of cardiocyte differentiation,27,-0.7512847994052424,-1.614156802414284,0.009596604244675807,0.13981170835177062,0.0907365790984331,3534,"tags=37%, list=12%, signal=32%",TBX5/DHX36/SOX6/TGFB1/FZD7/ARRB2/TGFB2/EGFR/MEF2C/HEY2,0.3807304007227924
GO:0002507,tolerance induction,28,-0.7393642943973917,-1.613927274527618,0.009345670243818584,0.13838388811937916,0.08980993622293969,1699,"tags=29%, list=6%, signal=27%",LGALS9/TGFBR2/IRAK3/LYN/HLA-E/HLA-B/HAVCR2/LILRB4,0.3807304007227924
GO:0050830,defense response to Gram-positive bacterium,86,-0.6069001425932496,-1.6135407992957005,0.0019406675561258933,0.050015179041421755,0.03245941489961621,2575,"tags=21%, list=9%, signal=19%",APP/MYD88/GBP4/HAMP/LYZ/IL18/FGR/IL7R/GBP2/TLR2/MPEG1/RNASE6/HLA-E/HAVCR2/HMGB2/B2M/RNASE1/DEFB1,0.45505986738722953
GO:0045807,positive regulation of endocytosis,152,-0.5673369233904966,-1.6124931827821738,3.9660716577736074e-4,0.015093311953695447,0.00979542779420211,1415,"tags=20%, list=5%, signal=19%",ARRB2/SYK/TREM2/IL15/MYO18A/BTK/VEGFA/CFB/TBC1D5/CYBA/PTPRC/BIN1/DAB2/DOCK2/PYCARD/CD14/SIRPA/NCKAP1L/BICD1/MAGI2/B2M/C3/PLCG2/TF/CBL/MERTK/FCGR2B/INSR/AXL/CLEC7A,0.49849310876659025
GO:0061082,myeloid leukocyte cytokine production,23,-0.763499469783312,-1.6114679960696252,0.007293986267872071,0.12073622797876046,0.07835675873781361,1750,"tags=39%, list=6%, signal=37%",DDX21/IRAK3/TICAM1/TGFB2/LAPTM5/KIT/NR4A3/PLCG2/CD74,0.40701791892395395
