"","Sample","Cluster","Max_Coefficient","Rank"
"set1_3_13928_544_IBC_Ep","set1_3_13928_544_IBC_Ep",2,0.112633798768774,4
"set1_3_13930_544_DCIS_Ep_3","set1_3_13930_544_DCIS_Ep_3",2,0.134130338248215,4
"set1_3_13932_543_CCH_Ep_1","set1_3_13932_543_CCH_Ep_1",3,0.120840441532465,4
"set1_3_13934_543_CCH_Ep_2","set1_3_13934_543_CCH_Ep_2",3,0.126908083336827,4
"set1_3_13936_568_AM_Ep","set1_3_13936_568_AM_Ep",2,0.204456512423414,4
"set1_3_13938_568_NL_Ep","set1_3_13938_568_NL_Ep",1,0.0981249251456782,4
"set1_3_13940_568_IBC_Ep","set1_3_13940_568_IBC_Ep",4,0.138795582665956,4
"set1_3_13942_568_DCIS_Ep","set1_3_13942_568_DCIS_Ep",4,0.128652015580865,4
"set1_3_13944_569_CCC_Ep","set1_3_13944_569_CCC_Ep",3,0.110861626298344,4
"set1_3_13946_570_CCC_Ep_1","set1_3_13946_570_CCC_Ep_1",3,0.126246353795861,4
"set1_3_13948_570_IBC_Ep","set1_3_13948_570_IBC_Ep",3,0.103170292319995,4
"set1_3_13950_570_DCIS_Ep","set1_3_13950_570_DCIS_Ep",3,0.118288258479472,4
"set1_3_13952_570_ADH_Ep_1","set1_3_13952_570_ADH_Ep_1",3,0.129174589249498,4
"set1_3_13954_570_NL_Ep","set1_3_13954_570_NL_Ep",1,0.109272713579998,4
"set1_3_13956_570_CCC_Ep_2","set1_3_13956_570_CCC_Ep_2",3,0.126276004371747,4
"set1_3_13958_570_CCH_Ep","set1_3_13958_570_CCH_Ep",3,0.121994725216103,4
"set1_3_13960_570_ADH_Ep_2","set1_3_13960_570_ADH_Ep_2",3,0.115573555650288,4
"set1_3_13962_569_IBC_Ep","set1_3_13962_569_IBC_Ep",4,0.129804216258808,4
"set1_3_13966_567_ADH_Ep","set1_3_13966_567_ADH_Ep",3,0.0956620305321703,4
"set1_3_13968_567_DCIS_Ep","set1_3_13968_567_DCIS_Ep",4,0.0984391972365852,4
"set1_3_13970_567_IBC_Ep","set1_3_13970_567_IBC_Ep",4,0.13095970466379,4
"set1_3_13972_567_NL_Ep","set1_3_13972_567_NL_Ep",1,0.103641810712566,4
"set1_3_13974_569_NL_Ep","set1_3_13974_569_NL_Ep",3,0.108286949614877,4
"set1_3_13976_565_EN_Ep","set1_3_13976_565_EN_Ep",3,0.123624670367896,4
"set1_3_13978_565_DCIS_Ep","set1_3_13978_565_DCIS_Ep",4,0.0948372072717732,4
"set1_3_13980_565_NL_Ep","set1_3_13980_565_NL_Ep",1,0.104583055855494,4
"set1_3_13982_561_DCIS_Ep","set1_3_13982_561_DCIS_Ep",4,0.113019721641964,4
"set1_3_13984_561_IBC_Ep","set1_3_13984_561_IBC_Ep",4,0.126458472957347,4
"set1_3_13986_561_NL_Ep","set1_3_13986_561_NL_Ep",3,0.123013980299732,4
"set1_3_13987_562_DCIS_Ep_1","set1_3_13987_562_DCIS_Ep_1",4,0.0914380078320217,4
"set1_3_13989_562_NL_Ep_1","set1_3_13989_562_NL_Ep_1",1,0.102815805686053,4
"set1_3_13991_562_DCIS_Ep_2","set1_3_13991_562_DCIS_Ep_2",4,0.137854865825056,4
"set1_3_13993_562_NL_Ep_2","set1_3_13993_562_NL_Ep_2",1,0.080066379959406,4
"set1_3_13995_563_NL_Ep","set1_3_13995_563_NL_Ep",1,0.0905287880252139,4
"set1_3_13999_563_EN_Ep","set1_3_13999_563_EN_Ep",3,0.112772209185709,4
"set1_3_14001_553_DCIS_Ep","set1_3_14001_553_DCIS_Ep",4,0.119173169605019,4
"set1_3_14003_553_IBC_Ep","set1_3_14003_553_IBC_Ep",4,0.108113119731136,4
"set1_3_14005_553_NL_Ep_1","set1_3_14005_553_NL_Ep_1",3,0.101301478470057,4
"set1_3_14007_553_EN_Ep","set1_3_14007_553_EN_Ep",3,0.0975828268897774,4
"set1_3_14009_553_AM_Ep","set1_3_14009_553_AM_Ep",3,0.0936039776261724,4
