Mixture	luminal epithelial cell of mammary gland	mammary gland epithelial cell	basal cell	naive B cell	IgG plasma cell	class switched memory B cell	unswitched memory B cell	IgA plasma cell	effector memory CD8-positive, alpha-beta T cell	gamma-delta T cell	natural killer cell	lymphocyte	mature NK T cell	activated CD4-positive, alpha-beta T cell	CD4-positive, alpha-beta T cell	regulatory T cell	T cell	CD4-positive helper T cell	effector memory CD4-positive, alpha-beta T cell	CD8-positive, alpha-beta memory T cell	activated CD8-positive, alpha-beta T cell	myeloid dendritic cell	non-classical monocyte	macrophage	classical monocyte	conventional dendritic cell	M1 macrophage	myeloid cell	M2 macrophage	plasmacytoid dendritic cell	neutrophil	fibroblast	endothelial cell of lymphatic vessel	vein endothelial cell	endothelial cell of artery	capillary endothelial cell	pericyte	vascular associated smooth muscle cell	mast cell	P-value	Correlation	RMSE
BCRF1_3&EN_13992_562_DCIS_Str_2	0	0.00127763158847215	0.0162565262616413	0.0328512331528445	0.00516238072513732	0.0675886336488311	0	0	0.0117605083600669	0	0.0207955562827077	0.0151329300942762	0.0204488080287791	0.0324967673206058	0.184812590698878	0.0130471050500159	0	0	0.00286448198939337	0.0122838573162075	0.0109921824929902	0.00120864427306179	0.00410009832725396	0	0	0.0326925480262299	0	0.177629340262499	0.0174379884701692	0.00591415600464043	0.000423999699575763	0.142325439601553	0.00344885885054611	0	0	0.112839396796869	0.0542083366767545	0	0	0	0.601181549771018	0.904341320628984
BCRF1_3&EN_13994_562_NL_Str_2	0	0.000742093025106877	0.00935298868550314	0.0686615403848006	0.071168973222652	0.0252038120445307	0	0.0108815445487254	0.0128056943078447	0	0.00891395914284747	0.0434768665155302	0.00479064221590122	0	0.0952469255658864	0.021997282698719	0	0.0318135540943596	0	0.0187199880386265	0.0100319512867183	0	0	0	0	0	0	0.143300195045702	0.00568363625798491	0	0	0.276897028414253	0.00147047514046125	0	0	0.113215425559881	0.025625423803965	0	0	0	0.917486119057052	0.64344435907039
BCRF1_3&EN_13996_563_NL_Str	0	0.00404551649139386	0.00677596376934599	0.0679212510566106	0.28005923120542	0.0785022389105793	0	0.0117013582282235	0.0492800907419137	0	0	0.0516016847815017	0.0285128750022684	0	0.141203165995517	0.0271721482461686	0	0	0	0	0.0388310331542819	0	0	0	0	0	0	0.0634664801044113	0.00344069642600552	0.0239568428382928	0	0.0774294853089144	0	0	0	0.0239534931047533	0.0221464446343988	0	0	0	0.959951404497806	0.495812145895617
BCRF1_3&EN_13998_563_IBC_Str	0	0	0.00261349890792782	0.053435119165015	0.393271553998632	0	0.0477687167592546	0	0.0104881754016542	0	0	0.0356393871968764	0.0436187296476064	0.00720699799755923	0.16646258155529	0.0484501789238492	0	0	0	0.0166415128838705	0.0322200444883329	0	0	0.0144514714731228	0.00238602980229631	0	0.00241623694598402	0.0804285048020561	0	0.0238435223847607	0	0.0154222347579097	0.000544073666450697	0.000114493074953897	0	0.00257693616659784	0	0	0	0	0.96410706485352	0.937157355931045
BCRF1_3&EN_14002_553_DCIS_Str	0.0199848073226685	0.00640569608006715	0.00798777884629372	0.00151145330611827	0.0218657412383611	0.089677190085883	0.0130573540311084	0.00310771555981239	0.0104403100370568	0	0	0.0373841781367265	0.0338324101263666	0	0.110679174764709	0.0336680063666166	0	0	0.00129286729955653	0.00635220709076737	0.0120964059398569	0	0	0	0	0	0	0.170200638534149	0	0.0131129077566407	0.0035149501099244	0.158661123964615	0.000729497599479724	0	0	0.164164664649702	0.0705589468337017	0.00971397431981857	0	0	0.669779625278434	0.876511246325388
BCRF1_3&EN_14004_553_IBC_Str	0.0449074040582017	0.00134581942750048	0.0541203796745671	0	0.00988758892732624	0.053464634481757	0.00871228751280066	0	0.0175877745496726	0	0	0.0467335702582738	0.0169074873474237	0	0.0562011560652367	0.0198017148582225	0	0.0228463046645162	0.0190255702857732	0	0.000322479810469899	0	0	0.00622243614055377	0	0	0	0.248243621057708	0.00102578512149245	0.0168127429564802	0.00130655646633448	0.217565990437154	0.00795243324822966	0	0	0.0889383969192585	0.0368759316247119	0.00319193410633585	0	0	0.568935060510854	0.903673839571252
BCRF1_3&EN_14008_553_EN_Str	0.00721217522812039	0	0.0126658618943961	0.0478628479321782	0.0457711062392202	0.0308319022895851	0	0.00629044166898684	0.0116435283756063	0	0.00963755074089608	0.0231272868665591	0.00897602272740815	0	0.0457553565622432	0.0104377858572946	0	0.0298243197044025	0	0	0.00651873633873628	0	0	0	0	0	0	0.128655781636437	0.0129967693532009	0.0136405132924064	0	0.409671883854053	0.00014802516626839	0	0	0.136499561562845	0	0.00183254270915625	0	0	0.833686957493997	0.76171544235215
BCRF1_3&EN_14013_560_CCC_Str	0.0195677136540893	0	0.00611123411380034	0	0.0130586028401171	0.0688562127600949	0	0.00160533575774531	0.0137375952452071	0	0	0.0481749381413535	0.0231842352985762	0	0.0824382968306971	0.00529483889484611	0	0.0386540483429226	0	0	0.0394390859841131	0	0	0	0	0	0	0.193304526777368	0	0.0166845819764064	0.00186362221198956	0.291825726342801	0.00336299712830695	0	0	0.102787071058114	0.019330163763139	0.0107191728783133	0	0	0.634099167903487	0.888739726137128
BCRF1_3&EN_14015_560_AM_Str	0.00412154448223559	0	0.0100578750016205	0.00959765573155729	0.0626355060745656	0.0582704348068723	0.000274672071356861	0.00601944601560104	0.0208112989902249	0	0.00915035584065986	0.032173574498241	0.0180928588506841	0	0.102509471517499	0.0380504282137687	0	0	0	0.0121606626842424	0.0503847078676171	0	0	0	0	0	0	0.184912097572206	0.00660450072956651	0.0192244133828881	0	0.23205577287714	0.0102752044806859	0	0	0.0871184593428343	0.0254990589679328	0	0	0	0.892507381456244	0.696509906799239
BCRF1_3&EN_14017_560_NL_Str_1	0	0	0.00332387854760537	0.0433681330683465	0.0966028300936185	0	0.0124947430408042	0.00759823133393134	0.040659053970194	0	0	0.0299427542343773	0.0251108984424705	0	0.077707179666314	0	0	0.0327858554432776	0	0	0.047919583084367	0	0	0.00329674397026171	0	0.0247882661533816	0	0.165960844877117	0.0118121597840131	0.0213371078265688	0	0.25136999305034	0.00489298783480973	0	0	0.0881112217293671	0	0.0109175338488351	0	0	0.929062132979437	0.554258029355122
BCRF1_3&EN_14019_560_NL_Str_2	0	0	0.0060906824194778	0.0433670074647023	0.155654237763139	0.0069847470526217	0.00472717129923163	0.00767968857939796	0.0290977274898136	0	0.00489036266994586	0.0606791308929139	0.00851849022232643	0	0.121172904296023	0	0	0.00421262401407556	0	0.0207045295759289	0.0433757704780664	0	0	0	0	0	0	0.14155003268884	0	0.0344287240952694	0	0.254016312783602	0.0126292967220782	0	0	0.0402205594925463	0	0	0	0	0.952380196065571	0.35042088300561
BCRF1_3&EN_14021_560_IBC_Str_1	0	0.00300671484909035	0.000267425091600873	0.0437100297277109	0.518738354715383	0	0.00341148920232359	0	0.0191788657228224	0	0.0150334015486355	0.0116898462995909	0.00245537058781641	0	0.128372021467481	0.0181522841679901	0	0	0	0.00574688009974555	0.0583159418257477	0	0	0.00733797836133649	0	0.00267452252142182	0	0.0649236697964707	0	0.0140507492094806	0	0.0512382381703462	6.83716230213792e-05	0	0	0.0135288518531323	0.0180989931588526	0	0	0	0.963900971265266	1.50821916786924
BCRF1_3&EN_14023_560_SA_Str	0.00939672587799537	0	0.0207117643903595	0.0319509179009051	0.0907919444662036	0.0259993499706519	0.00948377532794041	0.00883256724279919	0.0311907946979472	0	0.00495544437389096	0.0555788686969097	0.0142689327955962	0	0.121511591846087	0.0100203180236749	0	0	0	0	0.0260714006448339	0	0	0	0	0	0	0.190784629049809	0	0.00417099191877183	0.00184366343175655	0.201762788917981	0.020597894504909	0	0	0.0862961507550297	0.0337794851659471	0	0	0	0.937833806423104	0.567678062432077
BCRF1_3&EN_14026_560_IBC_Str_2	0	0.00939284893262981	0	0.0334752952678929	0.661996854175916	0	0	0	0.00569796590306496	0	0.00184814989131939	0.012115772615421	0.0312909046720155	0	0.027844760693353	0.0173633366133924	0	0.0304806223849444	0	0	0.0164222354991347	0.00865924014253856	0	0	0	0.0331868197639728	0.0267063285474796	0.0520742586449064	0.00239690684374955	0	0	0.00451646554423632	0	0	0.00401878602123923	0.0140776778075181	0.0064347700352753	0	0	0	0.961369984066132	2.17590367575146
BCRF1_3&EN_14035_572_IBC_Str	0	0	0.00175692752776884	0.0934217748280768	0.140422642163164	0.0761066386361158	0.0320384903131898	0	0.010209851229271	0	0	0.0528757744619767	0.0417645568732651	0	0.181146356913249	0.0617074748884023	0.00473403350314872	0	0	0.00653021424912941	0.0271221535368812	0.00209557165764869	0	0.00747775264944776	0.0244371863373724	0	0	0.144352928284182	0	0.0424722825519086	0.00181260076689448	0.0208390754440206	0	0.00372757050136411	0	0.0159969867045401	0.00695115597898227	0	0	0	0.958112336292529	0.391002550916581
BCRF1_3&EN_14037_571_NL_Str	0	0.00632856258245085	0.00660040069779053	0.0271650135337943	0.101341368804107	0.0183465279440598	0.0112116487475262	0.0297436954626515	0.0268627869044515	0	0.0187344934103538	0.0288751185658682	0.0173116664786595	0.00689460176105494	0.0954567692734442	0.0289626354342134	0	0	0	0.0098650608095203	0	0	0	0	0	0	0.0142118693191239	0.152167609950938	0	0.00168155616861851	0.00289281477105751	0.225925386856671	0	0.00812332137568661	0	0.105279933482802	0.0560171576651567	0	0	0	0.944319182102089	0.477626494312928
BCRF1_3&EN_14039_571_EN_Str	0	0	0.000997370617412033	0.141094709873132	0.00930881169161812	0.0737593401942965	0.0551262031152066	0	0.017734984234707	0	0	0.0431296219208937	0.0373498735365456	0	0.260149087641261	0.0605926096336454	0.0138559136140946	0	0	0.00462987415576636	0.0503419112934299	0	0	0.0244825229261731	0	0	0	0.111682950444186	0	0.0401084821628245	0.00113820649035806	0.0124995925507306	0	0.0121812824898861	0.00498687674363864	0.00187559558347597	0.0229741790867191	0	0	0	0.752757147853568	0.888164223101489
BCRF1_3&EN_14041_571_DCISw_Str	0	0	0.00114989435216388	0.119919431969727	0.0285251746583405	0.0857727680359218	0.0370789620789997	0	0.0217186672004824	0	0	0.0592932071721737	0.0125775361868023	0	0.283571870438753	0.0428165820560246	0	0	0	0.0139229209114171	0.0900840734238049	0.00152202866944348	0	0.0172933118825466	0.00204180532686121	0	0	0.0914437253283629	0	0.0257138070921636	0	0.0370470436280916	0	0.00227456925356013	0.00299962810616291	0.0126710464561985	0.0105619457719982	0	0	0	0.868810807607442	0.829350532936873
BCRF1_3&EN_14043_571_DCIS_Str	0	0.00155323638617243	0.000820639366007785	0.0700840779058265	0.119716817328443	0.0438472516061727	0.0178190679215458	0.0209739208720798	0.0210673996666409	0	0.0206692718256863	0.0391082040096182	0.0277222662322891	0	0.137028932535441	0.0463163761550811	0	0	0	0.0247998424962658	0.0434118031239145	0	0.0125921662741011	0.0106120516604546	0	0	0.00224265939733216	0.144168033807612	0.00570000325932778	0.0143787469198806	0	0.0973238901193863	0	0.00308934972516954	0	0.0459046900440256	0.0290493013615256	0	0	0	0.95875390433871	0.416083020351068
BCRF1_3&EN_14045_571_IBC_Str_1	0	0	0.00213474406311328	0.0374562624405154	0.0605766301827554	0.0330038321318481	0.0413794039334494	0.0025971350581781	0.0243487170893176	0	0.0255767517455699	0.0458846868387695	0.0157310202479032	0	0.169016130812557	0.0777229832885986	0	0	0	0	0.0556799460668063	0.0129904925317833	0	0.0567094123044473	0	0	0.0223681575082585	0.16190708186944	0	0.0276044057814266	0.00143857067645249	0.0276353336490895	0.00183066850584215	0.0152450882442479	0	0.0257871695148217	0.0553753755148091	0	0	0	0.906996010293169	0.698442205015788
BCRF1_3&EN_14047_571_IBC_Str_2	0	0	0.0108589700502061	0.0262576860091008	0.0455699783859434	0.0549667326354918	0	0.00337990939311159	0.0563820103536456	0	0.0127407126768306	0.0249970689582301	0.0451481243252155	0	0.182166048022062	0.0393320533436145	0	0	0.0204135120897543	0	0.0262705280055223	0	0	0.0564537009542041	0	0	0.00222888508353132	0.227724749246631	0	0.0226000207412188	0	0.052271787561328	0	0.000268178246909263	0	0.0498407653232831	0.0401285785941658	0	0	0	0.85333256628467	0.766905304318878
BCRF1_3&EN_14049_566_IBC_Str	0.00206573585556958	0	0.0117801559218922	0.0276210635407345	0.214152575325265	0.0667604855152052	0.0281806963624632	0.0154558768408545	0	0	0.000395179270980988	0.0172083082564426	0.0143134500231572	0	0.127536162302341	0.0374083207089946	0.0166540737071262	0	0	0.0249299675887738	0.027161409403731	0.00332706418801076	0	0.0416891967396782	0	0	0.0030143474348825	0.171785985916914	0	0	0	0.0607136555588751	0	0.00104697417729404	0	0.0507358212876671	0.0360634940731474	0	0	0	0.965448362163664	0.282233321055443
BCRF1_3&EN_14051_566_DCIS_Str	0	0.00144371673846425	0.000898032325844474	0.091509139588713	0.0767771165758507	0.0649482036559858	0.00134821185737773	0	0	0	0	0.0617400326692608	0.0610588322392106	0.0464734079798765	0.291798940305846	0.0609032437578183	0	0	0.00429802543226867	0	0.020372033907135	0.00944964733768293	0	0	0	0	0	0.105688776487014	0	0.0434452034989939	0.00144695845785453	0.0246886596472742	0.000244249973356174	0.000932994848708802	0.00693280726980908	0.00995840570529099	0.013643359740363	0	0	0	0.935738856548196	0.643111563096065
BCRF1_3&EN_14053_566_UDH_Str	0	0.000162079547129178	0.000124912071807557	0.0127194246924943	0.04332339290354	0.124175860557408	0	0.00872309225734558	0.0107571917921741	0	0	0.0407279632997217	0.0477773674154298	0	0.0340944980665502	0.0809531039520473	0	0.117220563243939	0.0125507335958249	0	0.0406329355676722	0	0.00300625878655804	0	0	0	0.0208041982095109	0.0985995773530148	0.00667392925188648	0.032978247203803	0.0126754431960373	0.160268153845354	0.00466418423747068	0	0	0.0412064145646586	0.0451804743886216	0	0	0	0.871372838407278	0.75750817093597
BCRF1_3&EN_14063_564_DCIS_Str	0	0.00275125282885591	0.00431457502952781	0.0596362392365528	0.0717896982466277	0.06232651871926	0.0117923982564987	0.00282214566513681	0.00614931032026364	0	0	0.0439134310464199	0.0797492493149881	0	0.263297824362402	0.0219642630353036	0	0.00274300161742783	0	0	0.0466203898676297	0.00419198272367622	0	0.0122218560910976	0	0	0	0.109570927062019	0	0.0312709792386777	0.00468799427292013	0.0784658219929661	0	0.00236453605264898	0	0.0353758326665853	0.0419797723525145	0	0	0	0.928405103006349	0.658604682870871
BCRF1_3&EN_14065_564_HP_Str	0	0.00241212476543945	0	0.000862477463236407	0.0809333053109536	0.0910230472288669	0.00511851793577229	0	0.00352648594309442	0	0.0189415630092734	0.0379687836581777	0	0	0.193642098510891	0.0350469807254654	0	0.0409959540686948	0.00715275212832678	0	0.0208232525897839	0	0.00344484434966857	0	0	0	0	0.118043352232704	0.012660073825148	0.0126121680444474	0.0137663911275614	0.148678582354445	0.000587669130687756	0	0	0.0633922314598364	0.0883673441375256	0	0	0	0.922368120416251	0.633185675159835
BCRF1_3&EN_14067_564_NL_Str	0	0.00146841396564073	0.00424262823627586	0.0373427219106807	0.111847932474059	0.00661855978917816	0.0264891005130086	0.00590104189859866	0.0257046766419357	0	0.00294697098020009	0.0389269391670886	0.00531766476505025	0	0.0832053864094059	0.00331208865690721	0	0	0.0271582963475386	0	0.00613667042738748	0	0.00198689418871538	0	0	0	0	0.150369812624902	0.0240537991446261	0.00704625788325202	0.0191585771693807	0.251671935779479	0	0.0112893063779098	0	0.0708368974486665	0.0769674272001123	0	0	0	0.936919881329221	0.49880198786992
BCRF1_3&EN_14069_564_IBC_Str	0	0	0.0100397218705057	0.0307029613743454	0.169335418071087	0.046878214154224	0.00706152631722309	0.00325997298343688	0.0209838583351027	0	0	0.0440511729176866	0.0553509483179018	0	0.163424627942943	0.0372717715486295	0	0	0	0.0028285437368783	0.0163287995972207	0.00746895532951806	0	0.00695164109940146	0	0	0	0.167469422641143	0.00351678904136285	0.0314712349263063	0.0031124782127994	0.0988922817313888	0.00239838768000791	0	0	0.0285745193277239	0.0426267528431631	0	0	0	0.961148973065898	0.306135901692976
BCRF1_3&EN_14071_559_DCIS_Str	0	0.000936565269646135	0.000554279934569762	0.0048922542575724	0.0111189947077222	0.0906568950862456	0.00232756962791549	0	0.0145140078077661	0	0	0.0488892330232239	0.0288423343820636	0	0.234557594203643	0.068040744351026	0	0.0359181601138019	0	0	0.0563720077091298	0.0029226170142371	0	0.0502079790444809	0	0	0.00658267166338224	0.144499115570823	0	0.00839316931380635	0.00361140201902017	0.0992690797768132	0.000115803274145347	0.00218788669248181	0.00142266001048708	0.0523151208492003	0.0308518542967969	0	0	0	0.735757744798863	0.877882989394082
BCRF1_3&EN_14073_559_IBC_Str	0.00163003626482269	0	0.0136472832874979	0.0234397575916552	0.0280168346716296	0.0650716544136772	0.0111256524188513	0.00459720706154607	0.0364943450291978	0	0.00311857082359733	0.0528107997422026	0.0316039251408019	0	0.234435800526457	0.0128745255336352	0	0.00125691735309045	0	0.00939636030178695	0.0509781161375487	0.00128265835784746	0	0.0250533343897342	0	0	0	0.134546746273441	0	0.0142591760407959	0	0.107930012811624	0.00809999454595013	0	0	0.0772198522213824	0.0511104390612268	0	0	0	0.832313106807012	0.827873213177987
BCRF1_3&EN_14075_559_CCH_Str	0.0157622698562873	0	0.0220825767200013	0.0412951005859302	0.00577374152312888	0.0325799001025754	0	0	0.0316740892342342	0	3.12044701624196e-05	0.0550886823060341	0.00217378582155262	0	0.0641643539273695	0.0313733876668199	0	0.00440641802269562	0	0.0239578687096624	0.0289811438289431	0	0	0	0	0	0	0.133905543093674	0.00320414551038532	0	0.00104410220689645	0.398220347209197	4.40403635903806e-05	0	0	0.0999785522072443	0	0.00425874663361574	0	0	0.63216866702355	0.891581302701148
BCRF1_3&EN_14081_558_IBC_Str	0	0.0137243750602689	0.0083293492621939	0.0208379379833635	0.0852063966516664	0.0613877945976651	0.00151549286555281	0	0.0420459115221788	0	0.0165118659190601	0.035258912811513	0.0050335003065578	0	0.0583233510649894	0.0388111069801507	0	0.0323504749092	0	0.000337212514256411	0.0365375760262711	0	0.00249260300801126	0	0	0	0.0156521280325703	0.204865727716114	0	0.017601264673477	0.00422953800039063	0.214595654358372	0.000109859703103078	0	0	0.0591586825696452	0.0250832834634286	0	0	0	0.903708675431535	0.627109288466716
BCRF1_3&EN_14085_558_DCIS_Str_1	0	0.0120024879551121	0.0134247901379198	0.0492260070132516	0.173049685206799	0.0732525913801643	0	0	0.0187920628398649	0	0	0.0582974184156785	0.0221488860653839	0	0.11711303456955	0.0149630946571218	0	0.0288538487062832	0	0	0.0193544331839219	0	0	0.00120270050559978	0	0	0	0.165072019186421	0.0175093495943251	0.0222010844760717	0.00550316765064801	0.104991168961325	0.00147103377552518	0.00427762471931988	0	0.0295764878160823	0.0477170231836311	0	0	0	0.955735899480721	0.316861935164251
BCRF1_3&EN_14093_557_IBC_Str	0.0065238490661204	0	0.00837238107892731	0.0245197173705958	0.0785127302014902	0.0226177168776631	0.0324078509839936	0.000792843435408053	0.0161221033398574	0	0.0353555016988095	0.0549813095592277	0.00758455460442224	0	0.110634117883101	0.0402357578235029	0	0.0751918144436666	0.0145688559405227	0	0.00948152872353255	0.00122034274008907	0	0	0	0	0	0.238560430303625	0.013556595311804	0.00962244867407482	0	0.0824955385313723	0.00168708743485653	0	0	0.0496322680265845	0.0629467112414641	0.00237594470528905	0	0	0.92358005301406	0.637243140084077
BCRF1_3&EN_14095_557_DCIS_Str	0	0.000978051087082007	0.0150952496337396	0.0719472401825571	0.183937783234241	0.0220568855847142	0	0	0.0257206494580834	0	0	0.0366809565245671	0.0405815808425281	0	0.139743718089512	0.0252179371411585	0	0.010650860660366	0	0	0.0160895169418116	0	0	0	0	0	0	0.16848915629704	0.0115334589209382	0.0294341503912367	0.00223258510092473	0.0924268489737333	0.000994269014862603	0	0	0.0533148554578622	0.0369607166967957	0.015913529766246	0	0	0.957901679068583	0.295773058190255
BCRF1_3&EN_14097_556_IBC_Str_1	0	0	0.00107373127772495	0.0345791967181392	0.0436531521205626	0.066461400167498	0.0259872514336925	0.00110209453651432	0.0267180931811152	0	0	0.048192138051821	0.00832484369608791	0.0315565509012704	0.130558460731526	0.00599514340975942	0	0.0218067294789775	0.00745011911798605	0	0.0105452752463305	0	0	0.0410253232157134	0	0	0	0.17009657846651	0.00516988835287882	0.0122430557009997	0	0.169040713848592	0.00672711938277664	0	0	0.0876577706678733	0.0418813865446134	0.00215398375103813	0	0	0.834975675447342	0.781978698807232
BCRF1_3&EN_14099_556_ADH_Str_1	0	0	0	0.00844509592082233	0.0437324967522781	0.030470935884023	0.00349145871905134	0.00384910536411031	0.0394176703305731	0	0.00412582807067247	0.0542015116097902	0.0148272488512618	0.00689226292156626	0.10828768784004	0.0241327055774649	0	0	0	0	0	0	0.00212439272377919	0	0	0.00729887886311126	0	0.161695460735471	0.0452756498880313	0.01652831814242	0.00395514973548481	0.313260622885417	0.0131777750843499	0	0	0.0469894122275911	0.0478203318726904	0	0	0	0.804124041077379	0.781006671197716
BCRF1_3&EN_14101_556_ADH_Str_2	0	0.00300239923628877	0	0.035288415491812	0.0691445840435668	0.0316304085921609	0	0.00656081711206252	0.0133496546269782	0	0.00758416381342474	0.0411875111114963	0.0330422779620681	0	0.0666882880879345	0.000990787382118819	0	0.0434046795295536	0	0	0.0426946158490001	0	0	0	0	0.00264967577458307	0	0.151563391227091	0.00203901358946825	0.00664080328457671	0.00068921158448092	0.319526485652281	0.0253410931185893	0	0	0.0923293720424438	0	0.00465235088802058	0	0	0.911157583062045	0.66178532469646
BCRF1_3&EN_14105_556_IBC_Str_2	0.00398191485980652	0	0	0	0.0240807411448115	0.0762492797319782	0.01769028034573	0.0017013103076427	0.0248794463363158	0	0.0126938826154133	0.0268350885328902	0.0269803041397243	0	0.112740042690372	0.0129787230110748	0	0.0193125334596386	0	0	0.0401818137056278	0	0	0.0134511024058331	0	0	0.000107752345138177	0.184926271333474	0.00465434716692805	0.0181220260229617	0.00676535032111989	0.240694889566484	0.0131667568343207	0	0	0.0795655402541036	0.0209778606028371	0.0172627422657731	0	0	0.617835901534159	0.881624505841905
BCRF1_3&EN_14111_555_IN_Str	0.000625788324580023	0	0.00634196036470378	0.0719082863681801	0.194585386172214	0.0135805127004255	0.0104714645841261	0	0.0317810312312705	0	0.00612087855432671	0.0393353197768297	0	0	0.171237732574428	0.0654681905317266	0	0.0110023692169972	0	0	0.058454556593084	0	0	0	0	0	0	0.142105528729428	0.00452279761045167	0.0238056163166566	0.00162251401717144	0.0598731028311721	0.00108912118597042	0.000366172083201427	0	0.0506918349938567	0.0350098352391999	0	0	0	0.957416234160523	0.289593705085284
BCRF1_3&EN_14113_555_iIBC_Str	0	0.00466800660666941	0.00557604612973523	0.0289396001481925	0.262278013124634	0.0473914719356371	0.0123865246399669	0	0.0155386727722826	0	0	0.0116532714366193	0.0539711239848076	0.00997357300106487	0.147527750819767	0.0715282343769674	0.0103586035316712	0	0	0.00376479985025826	0.0269185275417581	0.0032396437488349	0	0.0191293044120124	0	0	0	0.152623073253042	0	0.010185055534108	0.00121259927827937	0.0157781420437074	0.00379061080480025	0.00199446254938255	0	0.0400792966084943	0.0394935918673067	0	0	0	0.959623629871239	0.403338417920181
BCRF1_3&EN_14115_555_IBC_Str	0.00565192808889344	0	0.0046573129355516	0.0425663461086537	0.176144597725008	0.0347913348988069	0	0	0.0220903431904496	0	0	0.0459207910000851	0.0221519680605345	0	0.0714481186021769	0.0819655899862987	0	0.0418012501617775	0.0152253559443563	0	0.0505589343106234	0	0	0.0130657451080512	0	0	0	0.196154928505058	0	0.0127935577546148	0.00601226763183487	0.0467861509554059	0	0	0	0.0534096027864417	0.0492842747990768	0.00751960144630041	0	0	0.952845747650658	0.320340514402805
BCRF4_10_14732_656_IBC_Str	0	0	0.0279803981511714	0.0148996141091912	0.0779136047555466	0.0574494414633327	0.0178935397816607	0.00559152335387582	0.0189023661323761	0	0	0.0231904788590801	0.0448988099061147	0.00238250853797159	0.113177973740561	0.0365180101096459	0.00584125684569061	0	0	0.0357110051645283	0.0237684433285975	0.00223466909098269	0	0.0616020126512859	0	0	0.0432691201915682	0.173336945119279	0.018504450476434	0.00998893668632409	0.00402875956030227	0.0902767529506118	0	0	0	0.046049700316363	0.0445896787175047	0	0	0	0.920437033860137	0.621858758050593
BCRF4_10_14734_656_BBD_Str	0	0.000632982701867016	0.000960134341482186	0.00151586532953512	0.0330886048058658	0.0716518042105636	0	0	0.029857410874788	0	0	0.0545178308648864	0.0288302762071025	0	0.0599452803059542	0.0143653014911087	0	0.0296949502600621	0	0	0.0298290959202321	0.00726019932375047	0.00767406347710256	0	0	0	0.00824875679647183	0.215109384893465	0	0.0201385247032267	0.0064462268691427	0.253879317575862	0.00128123692152961	0	0	0.0876373966646583	0.0374353554613425	0	0	0	0.788983499827377	0.817717011383508
BCRF4_10_14736_656_NL_Str	0	0	0.00264464789162711	0.029958126930964	0.0605536065513275	0.0143298382377472	0	0.0325246866997792	0.0325146143446234	0	0.00450426505101616	0.0479122003052122	0.0308492940670688	0	0.0810336348395707	0.0309853359190247	0	0.025983522146923	0	0	0.0230742709642098	0	0.00061837641044817	0	0	0	0.00266764825162955	0.196598594049286	6.08329944126872e-05	0.0247061888289896	0.00813754687278892	0.231948173167531	0	0	0	0.0902494313766461	0.0281451640991743	0	0	0	0.933317647517538	0.617274449547784
BCRF4_10_14738_657_CCC_Str	0.00162629884356354	0.0164795789722935	0.0102618127832668	0.0143462872964462	0.00731543489960053	0.00627381925906392	0.0118185874723816	0.00249571147024974	0.032972100640855	0	0	0.0389713854785625	0.045471338409202	0	0.0802657561446506	0.0275328435912065	0	0	0.00058724712168946	0	0.00543748381681265	0	0	0	0	0	0.00925016927788649	0.180813408517996	0.0302682706692872	0.0112787634036885	0.00461092093093521	0.325342125640456	0.00667550754539784	0	0	0.0806426579242583	0.034793989555815	0.0144685003344346	0	0	0.675547544740337	0.874062730733509
BCRF4_10_14740_657_NL_Str	0	0.00151334446350314	0.00769322673570407	0.0183955085234501	0.0687102896311871	0.0525413453889469	0	0.025083019290276	0.02637623850447	0	0.00946947665209288	0.0277690713938778	0.0299350184167777	0	0.107610681191447	0.0153495255817456	0	0	0	0	0.0281529991171111	0	0	0	0	0	0	0.173581765428769	0.0112233713380254	0.00910406959238253	0	0.22826059793728	0.00556504844425562	0	0	0.107987151200858	0.0427873818204778	0.00289086934736243	0	0	0.936337099588468	0.607263491043399
BCRF4_10_14742_657_DCIS_Str	0.0140523876307143	0	0.00830980483097246	0.0111344735203375	0.00127287046690844	0.0591572520525787	0	0	0.022436830887134	0	0	0.0305141630403666	0.0317283675009703	0	0.116454680915218	0.0177448409458287	0	0	0	0	0.0204904863533766	0	0.00162180102453383	0.0251966543999623	0	0	0.00883939745262994	0.223954520661748	0	0.0122894083935075	0	0.180165035906276	0.0151081270943001	0	0	0.105491524594033	0.0540959205413009	0.0399414517873024	0	0	0.71452852736311	0.877085090840718
BCRF4_10_14743_657_IBC_Str	0.10306109010817	0	0.0365021554684197	0	0	0.0747538519727755	0.00964085522665161	0	0.0291725204668054	0	0.00282912626597185	0.0170972751502632	0	0.0348460903016034	0.0691016601968084	0.0116935536032901	0	0	0	0.0125877801830489	0	0.00262575671223081	0	0.0204465141482729	0	0	0	0.237193130563467	0	0	0.00835892162566825	0.156994522631304	0.0123515616402771	0	0	0.101895564334241	0.0553975892161099	0.00345048018462041	0	0	0.580558553626707	0.903538018679953
