Mixture	Myeloid_cell	T_cell	pDC	Fibroblast	Endothelial_cell	B_cell	Cancer_cell	Mast_cell	P-value	Correlation	RMSE
BCRF1_3&EN_14035_572_IBC_Str	0.271940820109186	0.309589601380865	0.150190237349745	0.180076248648733	0.079685299737334	0.007665914063423	0	0.00085187871071312	0	0.23144007938206	0.989104290215521
BCRF1_3&EN_14037_571_NL_Str	0.18897587178603	0.00456023301095605	0.000519373535004939	0.440736542640818	0.341013234398494	0.00481327831396285	0.0193401360377307	4.13302770034718e-05	0	0.435492268967507	0.965852306559449
BCRF1_3&EN_14039_571_EN_Str	0.285035948362749	0.3509589692134	0.118245504394791	0.122717443408942	0.111674767404754	0.00960293967733049	0	0.00176442753803364	0	0.702912900133376	0.787430194571729
BCRF1_3&EN_14041_571_DCISw_Str	0.200936143013996	0.409674734520638	0.118112248214006	0.165685443011903	0.0908861468099746	0.0146369555898915	0	6.83288395904507e-05	0	0.670564613898245	0.798683809398806
BCRF1_3&EN_14043_571_DCIS_Str	0.285454688822919	0.141529347593859	0.0398421955369372	0.383968834042082	0.142850724163403	0.00630491507666331	4.92947641368984e-05	0	0	0.462256374260897	0.912468977853646
BCRF1_3&EN_14045_571_IBC_Str_1	0.38653729036436	0.185439165935286	0.0787586858339234	0.237537671407547	0.102295159193777	0.00751102897419663	0	0.00192099829091081	0	0.63021700847627	0.784943524563741
BCRF1_3&EN_14047_571_IBC_Str_2	0.278054790409645	0.0907735045379078	0.0152011424170794	0.579942986634521	0.030923223640758	0.00510435236008878	0	0	0	0.918526528196315	0.398429804535668
BCRF1_3&EN_14049_566_IBC_Str	0.282790413754579	0.0938334362456427	0.0209768330853552	0.540995520456313	0.0545976762523577	0.00680612020575208	0	0	0	0.405525181028095	1.03772789318658
BCRF1_3&EN_14051_566_DCIS_Str	0.21701436701876	0.419964287765895	0.107424940149961	0.144199043817007	0.0893180242413594	0.013681502854059	0.00570874907485243	0.00268908507810671	0	0.304278253528068	0.953950360200646
BCRF1_3&EN_14053_566_UDH_Str	0.160824123096269	0.0769784318649921	0.0299629668326706	0.610585937198773	0.114160211521305	0.00613521059185388	0	0.00135311889413653	0	0.848200339729508	0.550691854940849
BCRF1_3&EN_14063_564_DCIS_Str	0.216197180471152	0.196644893308709	0.0611870632770281	0.459692645552864	0.0599976387783126	0.00528965184271912	0.000720383125303775	0.000270543643911467	0	0.718279481738988	0.697515791086833
BCRF1_3&EN_14065_564_HP_Str	0.167172898222267	0.11556681372582	0.0679043839230855	0.529906944929691	0.108412537576084	0.00463832831066585	0.00124501474880821	0.00515307856357847	0	0.709741870314371	0.722953576440781
BCRF1_3&EN_14067_564_NL_Str	0.228349497315473	0.0292712540663111	0.0114257098797993	0.459864376184936	0.249072016636325	0.0079830654361692	0.0126541497296089	0.00137993075137778	0	0.351535406444382	1.03720011026896
BCRF1_3&EN_14069_564_IBC_Str	0.17964728471849	0.0994648708109508	0.0246992830980512	0.656813697251248	0.0296860068883128	0.00699661165584904	0	0.00269224557709832	0	0.623620620678916	0.894510685082988
BCRF1_3&EN_14071_559_DCIS_Str	0.229360444513928	0.139686700961965	0.0319579137290509	0.404528562292441	0.185373395068459	0.00617850791404439	0.00291447552011156	0	0	0.922959079041416	0.444483386630892
BCRF1_3&EN_14073_559_IBC_Str	0.216994951598989	0.100453715463022	0.0185871234917625	0.43008238573452	0.222878542191008	0.00682734868722678	0.00417593283347236	0	0	0.879584814600671	0.495286113006868
BCRF1_3&EN_14075_559_CCH_Str	0.0641814969988189	0	0	0.687519093451529	0.216392384359739	0.00263910892304459	0.0292679162668684	0	0	0.858994451004353	0.579377673602502
BCRF1_3&EN_14081_558_IBC_Str	0.119564518208746	0.0256839604237966	0.0165036547135811	0.78910036398225	0.0329946103089942	0.00521578607428864	0.00760143026871788	0.00333567601962589	0	0.923069917479933	0.514396036776793
BCRF1_3&EN_14085_558_DCIS_Str_1	0.145441159021868	0.0517505943528251	0.0456439352065016	0.690397952757964	0.0385418126573791	0.00829852533791759	0.0167102620975757	0.00321575856796953	0	0.672757892373691	0.859859625110304
BCRF1_3&EN_14093_557_IBC_Str	0.183772061787292	0.109067442158405	0.0196269702102524	0.536834343348632	0.145048806789539	0.00465035654989886	0.000705043666000546	0.000294975489981175	0	0.75643267516635	0.667685015243988
BCRF1_3&EN_14095_557_DCIS_Str	0.1701015106514	0.094639412275122	0.0295213453664907	0.535718473620555	0.158660606683834	0.00515793089601083	0.0055548482511159	0.00064587225547063	0	0.458185129827442	0.986901025576025
BCRF1_3&EN_14097_556_IBC_Str_1	0.19938323733974	0.0527846425395767	0.0178174146205234	0.646390141162487	0.0691305454649818	0.00574528695784544	0.00681672373792727	0.00193200817691748	0	0.940077739243979	0.360248899778185
BCRF1_3&EN_14099_556_ADH_Str_1	0.0979989502793407	0.0178800248897411	0.00560481761273756	0.777661670700559	0.0880087098237186	0.00434658714950838	0.00618627663224047	0.00231296291215395	0	0.942197089359432	0.45664248449406
BCRF1_3&EN_14101_556_ADH_Str_2	0.0867997421700411	0.0129968028667146	0.0173378317794299	0.541372177590782	0.279508018518086	0.00681973197478783	0.0519633512316528	0.00320234386850525	0	0.661548377924112	0.792025627816182
BCRF1_3&EN_14105_556_IBC_Str_2	0.126867096965167	0.0164004475162706	0.00293123155156068	0.802993523000597	0.0471233456762027	0.00272727883202461	0.000852410257036795	0.000104666201140479	0	0.939004484707027	0.490197211455695
BCRF1_3&EN_14111_555_IN_Str	0.293086878067421	0.211084881304764	0.0542603814390612	0.265944638931773	0.153190838591327	0.0058969252765771	0.0164634816833573	7.19747057199233e-05	0	0.236544534012684	1.01224870714885
BCRF1_3&EN_14113_555_iIBC_Str	0.259122699099741	0.218125691150909	0.0304757545815777	0.329265789225101	0.114490448098844	0.00847852182981738	0.0400410960140102	0	0	0.166827354565648	1.07333300311575
BCRF1_3&EN_14115_555_IBC_Str	0.195655525561887	0.109756314768189	0.00171596013010895	0.606157232094099	0.0802833789934225	0.00643158845229325	0	0	0	0.643081254664056	0.839653331172905
BCRF4_10_14732_656_IBC_Str	0.329180400092097	0.0568130397467554	0.0101219728195713	0.498424312247746	0.0633402864061055	0.0421199886877249	0	0	0	0.793403848308617	0.611919352473389
BCRF4_10_14734_656_BBD_Str	0.0890862144514923	0.000573014392204945	0.00512286929238902	0.697551722597331	0.204446716166484	0.00321946310009816	0	0	0	0.909679504269644	0.476737748370375
BCRF4_10_14736_656_NL_Str	0.184656572869545	0.0134719671696069	0.00355713217268442	0.559849614685829	0.228838825366264	0.00299165047150541	0	0.00663423726456509	0	0.654645166590618	0.807909359396013
BCRF4_10_14738_657_CCC_Str	0.090290451143183	0.0141118217466928	0	0.740054775282473	0.130204470819882	0.0022763162183176	0.021507196411408	0.00155496837804401	0	0.962743814356241	0.360314044448577
BCRF4_10_14740_657_NL_Str	0.12007216327026	0.0207112234521996	0.0149615099260948	0.630569741649732	0.206346060041623	0.00302121005552095	0.00238474484044735	0.00193334676412222	0	0.830837794718329	0.594787084509137
BCRF4_10_14742_657_DCIS_Str	0.155687381961298	0.01480854848857	0.00758687211755189	0.687207085848522	0.125016636143153	0.00223938561245625	0.00657634335303207	0.000877746475417774	0	0.978979345809911	0.249901967621215
BCRF4_10_14743_657_IBC_Str	0.0833566090768828	0	0.000601341452525069	0.791477611866732	0.046458201367697	0.00202713121742761	0.0760791050187355	0	0	0.956075907042189	0.432908418329681
BCRF4_10_14748_658_DCIS_Str	0.234735033047394	0.154629657860239	0.123442165806655	0.230484291147631	0.190485187715305	0.0517202222515761	0.0137765298707763	0.000726912300423653	0	0.193448584510092	1.02164523132895
BCRF4_10_14749_658_IBC_Str	0.250405873710821	0.0748775901490882	0.0347099151999269	0.498964566387134	0.0701151318700077	0.0709269226830219	0	0	0	0.142169651262024	1.21085706700679
BCRF4_10_14750_658_NL_Str	0.0779250845870663	0.000214081367672368	0	0.605635037724462	0.286198739011105	0.00490566799717777	0.0230975836353498	0.00202380567716652	0	0.63650625968644	0.858612019730569
BCRF4_10_14753_659_DCIS_Str	0.110792476160939	0.026807914110757	0.0105232795867398	0.676084818428083	0.16430041115185	0.00289837739704029	0.00841133138212003	0.000181391782470963	0	0.95756644594	0.324927528620033
BCRF4_10_14754_659_IBC_Str	0.247544752513092	0.0640619503274152	0.0299970932761272	0.511187245226589	0.102427019499662	0.0380871314633673	0.00497362642105906	0.00172118127268913	0	0.906169745068761	0.427511906127152
BCRF4_10_14756_659_DCIS_Str	0.0686129980111906	0.00442141791915823	0.012750317467884	0.788017884946771	0.114207478289984	0.00199187948640815	0.00722635326859099	0.00277167061001281	0	0.978351985359388	0.358962762275008
BCRF4_10_14758_659_NL_Str	0.0995548099332067	0.0226687588042873	0.0279681605848057	0.714664522739412	0.125128697791861	0.00362058741809443	0.0033386017919166	0.00305586093641635	0	0.959501896793046	0.345667301272672
BCRF4_10_14792_663_DCIS_Str	0.15389128701941	0.0189200087592377	0.0017851758520313	0.577741069091418	0.228302040815176	0.00314038884804268	0.0156389610627012	0.0005810685519831	0	0.962892436843039	0.272989714859971
BCRF4_10_14794_663_IBC_Str	0.176697645129353	0.0034051421054569	0.0170302521443205	0.627110082598509	0.137298048592491	0.00425104823638478	0.0322942232985166	0.00191355789496812	0	0.973195397574928	0.240330833749776
BCRF4_10_14796_663_NL_Str	0.0669211388524034	0.00280993898027454	0.0140279921112994	0.564564757088242	0.335135808791673	0.00564378517360299	0.0106847912983927	0.000211787704111678	0	0.550712993595871	0.929059324788616
BCRF4_10_14760_660_IBC_Str	0.28611532192485	0.0948728410902315	0.0136203083673894	0.460337408240935	0.0698201857501396	0.0752339346264546	0	0	0	0.272893425485873	1.09237253002236
BCRF4_10_14762_660_DCIS_Str	0.0844707768547911	0.115517521903141	0.0234328658577866	0.600485444762703	0.13831224374875	0.0359071715036274	0	0.00187397536919982	0	0.653858019694243	0.82331796788795
BCRF4_10_14764_660_NL_Str	0.114636450732529	0.0304606338325431	0.0122074353778888	0.406987408840684	0.344134466127083	0.026063152372188	0.0550708295633407	0.0104396231537429	0	0.358256820090149	1.00501944776806
BCRF4_10_14766_660_LVI_Str	0.134306548647781	0.142670887355822	0.0395602667148511	0.370324498652773	0.262941677723199	0.0443869983048451	0.00580912260072907	0	0	0.514013380833791	0.869711118233261
BCRF4_10_14768_661_IBC_Str	0.25501137889824	0.0878789335751523	0.014969172861042	0.564286980430364	0.0748889866981021	0.00296454753709948	0	0	0	0.842358699327843	0.546972015114436
BCRF4_10_14770_661_AM_Str	0.157052439298715	0.0544863121833396	0.0354774780584031	0.220804045352292	0.321708917752788	0.00599529346285556	0.203060315982957	0.00141519790864913	0	0.494445147677706	0.869106266443671
BCRF4_10_14772_661_ADH_Str	0.125835844868261	0	0.00960527484032919	0.522026700422049	0.312439185116284	0.00350901828645518	0.0265839764666224	0	0	0.681970114685086	0.761962391003237
BCRF4_10_14774_661_DCIS_Str	0.130741654077389	0.0391309021958539	0.0372910292265845	0.339797842639097	0.271650594378406	0.00563183983682637	0.174423234340656	0.0013329033051872	0	0.50614673865329	0.871017932750674
BCRF4_10_14776_661_ADH_Str	0.0985217150439521	0	0.0152923941427777	0.374015966519282	0.315364243168847	0.00575781452021668	0.189517827900043	0.00153003870488052	0	0.720495343530833	0.694374635747527
BCRF4_10_14778_661_NL_Str	0.127272852286449	0.000662384687489285	0.00129178935836746	0.549335959693219	0.307476382456935	0.00589038314826418	0.00799259781604161	7.76505532350384e-05	0	0.75677059969131	0.677836221311792
BCRF4_10_14780_662_DCIS-1_Str	0.167143542500079	0.0136598618554085	0.014387087798481	0.656034479527815	0.131410669227398	0.00992730952318295	0.00743704956763536	0	0	0.786878654632192	0.679843202939675
BCRF4_10_14782_662_MIV-1_Str	0.302849641380415	0.103312062696028	0.0416218947594217	0.407142476929821	0.105193833603339	0.00547243805515864	0.0344076525758152	0	0	0.625581430696495	0.78506545017728
BCRF4_10_14784_662_DCIS-2_Str	0.162418406864643	0.0617991598255525	0.026997686086143	0.580528956067699	0.101393955725776	0.0668618354301857	0	0	0	0.628006482482292	0.844105354348852
BCRF4_10_14786_662_MIV-2_Str	0.301000880186898	0.113489420127862	0.0474144972507897	0.43089118898041	0.0657449769789885	0.0152368602101465	0.0262221762649056	0	0	0.628317815862859	0.786238037185422
BCRF4_10_14788_662_DCIS-3_Str	0.153204580519012	0.0197694693864856	0.0127612406948247	0.680201751605019	0.118010364142865	0.00483706458741443	0.011215529064379	0	0	0.950732197674178	0.348704601803585
BCRF4_10_14790_662_IBC_Str	0.184980885517151	0.0228988727442086	0.00799003881784369	0.648776401240698	0.111554860408039	0.00781628922549406	0.0159826520465654	0	0	0.683437767620817	0.821026431711177
BCRF4_10_14910_676_DCIS-2_Str	0.122053899133989	0.065366308070149	0.0314337697643641	0.430179313749022	0.275067019401191	0.00566238622816122	0.0702373036531234	0	0	0.74337876241591	0.66928628650394
BCRF4_10_14799_664_BBD_Str	0.102336133790375	0	0.00507193646376806	0.47565819426932	0.317535634944564	0.00530967648026765	0.0868829754704673	0.00720544858123724	0	0.592646067139017	0.839407047075639
BCRF4_10_14801_664_IBC_Str	0.281171573521072	0.0866192106705003	0.0115843145495857	0.543037394752162	0.0669039786323257	0.0106835278743542	0	0	0	0.867457420605347	0.499783861159626
BCRF4_10_14803_664_ADH_Str	0.114540600617091	0.00498998659122593	0	0.650022105937282	0.197670615086924	0.00326726668039476	0.0295094250870821	0	0	0.928675774042997	0.398480326884366
BCRF4_10_14806_665_IBC_Str	0.138683783054024	0.00282691425868412	0.00306053748823553	0.779327475676566	0.050436783316036	0.00267137960326539	0.022993126603189	0	0	0.966383427787337	0.386484727501644
BCRF4_10_14808_665_inf_NL_Str	0.222543708334354	0.289804667198445	0.126358789136114	0.193981036704405	0.15357954351052	0.00884405955522589	0.00438428587133312	0.00050390968960336	0	0.723323240061044	0.755748077782081
BCRF4_10_14860_665_DCIS_Str	0.153840151384393	0.0859463440971129	0.0266759098415482	0.519803625550208	0.199251703840755	0.00524158844288314	0.00870327956247599	0.000537397280623966	0	0.779727950412614	0.63297034304946
BCRF4_10_14811_665_NL_Str	0.126883510702436	0.00437091257320632	0.0204275505432467	0.507731206600323	0.321002083798409	0.00615296177875267	0.00958415871475463	0.00384761528887149	0	0.560642097836191	0.885156146997048
BCRF4_10_14814_666_DCIS_Str	0.193918165672825	0.0705841681390646	0.0253281612038495	0.371787843470992	0.236842047976265	0.0424093398902451	0.0533217795104479	0.00580849413631132	0	0.342894152023441	0.993514119488959
BCRF4_10_14815_666_IBC_Str	0.230138233653415	0.0208349806339537	0.0167302377502477	0.594648975412696	0.0876760905858223	0.00424165145066592	0.0440009150852913	0.00172891542790791	0	0.934320235765556	0.361213387978003
BCRF4_10_14817_666_NL_Str	0.101422629666552	0.012588560643865	0.0121517671349945	0.693555519192312	0.172052068983281	0.00483619303962408	0	0.00339326133937181	0	0.939526145298817	0.393712542410621
BCRF4_10_14819_666_BBD_Str	0.139840244878104	0.00067575888854761	0.014569401953775	0.592388187525063	0.191157502432698	0.00286464294045563	0.0543530468383352	0.00415121454302161	0	0.850449323954049	0.543409661709172
BCRF4_10_14854_671_UDH_Str	0.116865119377898	0.0139400616917694	0.0100093635104459	0.436195558907112	0.358211329602443	0.00504479178275872	0.0531139583190934	0.00661981680847903	0	0.695243205864468	0.7237984044158
BCRF4_10_14858_671_IBC_Str	0.108211636659712	0.015195890970784	0.012793205872235	0.799795346890035	0.0272556834467956	0.00536058745609235	0.0292675846262046	0.00212006407814194	0	0.942713807457012	0.475969658547867
BCRF4_10_14859_671_DCIS_Str	0.0754140765553191	0	0.00127466609607118	0.766450523393199	0.087774347075146	0.00626399795812969	0.0624562101568098	0.000366178765325859	0	0.796525702618852	0.748119788126172
BCRF4_10_14861_671_AM_Str	0.151661837303292	0.0261017439167667	0.010480388507645	0.46838330858852	0.263536648736542	0.00439070111012082	0.0705372121141955	0.00490815972291792	0	0.730486164288493	0.68777375100799
BCRF4_10_14863_671_CCC_Str	0.160908714223275	0.052226769597309	0.0439076016633757	0.461793525106849	0.270938147443412	0.00434223807466102	0	0.00588300389111794	0	0.720840460149682	0.697544415008319
BCRF4_10_14823_667_IBC_Str	0.237534295291524	0.102524395909206	0.0232151492954667	0.506455942340318	0.11717411090785	0.0130961062556352	0	0	0	0.580602474883457	0.856308544536194
BCRF4_10_14824_667_DCIS_Str	0.227765056413795	0.0605819593650041	0.0404987891243041	0.40929381108848	0.242855137105438	0.0160714294141776	0.0029338174888013	0	0	0.519077882359769	0.878588491191183
BCRF4_10_14825_667_NL_Str	0.248313123653411	0.0302004598846179	0.0340439297233167	0.401293823705409	0.270188230892181	0.00458577616914326	0.0101619107059239	0.00121274526599732	0	0.514417419747069	0.882095713539624
BCRF4_10_14827_668_IBC_Str	0.418949087899136	0.0474769787263066	0.00843913319644321	0.352786845970147	0.135057974036025	0.0051157837995644	0.0321741963723783	0	0	0.857787723239207	0.546537832784337
BCRF4_10_14831_668_DCIS_Str	0.138763671108588	0.0259800078566496	0.0288610935180534	0.332305580133174	0.269992108088625	0.00632421484014767	0.197113513961243	0.000659810493519129	0	0.610541089904115	0.792061018075717
BCRF4_10_14832_668_NL_Str	0.232860466916119	0.0609441046675544	0.0338766147676116	0.403884296610183	0.243522984206174	0.00596199771031001	0.0189495351220477	0	0	0.274450889953829	1.05779082862315
BCRF4_10_14835_669_IBC_Str	0.0933792600236689	0.0113232512517719	0.00463760633816914	0.761311225112977	0.124492325187701	0.00355215814351191	0.00130417394220031	0	0	0.895880346728964	0.556263944669588
BCRF4_10_14836_669_NL_Str	0.111510023244106	0.0230340446134427	0.0254495669741998	0.483378079760311	0.331718296830904	0.00885129872485107	0.0137104976905194	0.00234819216166627	0	0.430931586513462	0.989511552495397
BCRF4_10_14838_669_DCIS_Str	0.0876464518939687	0.0309856169694694	0.000839364083982008	0.550264762168791	0.321684111756642	0.00391030488903956	0	0.00466938823810689	0	0.886383146334101	0.466850695645098
BCRF4_10_14841_670_EN_Str	0.0904775350339736	0	0	0.479833946259788	0.295334053185062	0.00306933675943389	0.130517417356451	0.000767711405291985	0	0.59226697798438	0.841213025967541
BCRF4_10_14842_670_DCIS_Str	0.183278343131551	0.0164816911032527	0.0254418868876954	0.274670168138478	0.195658127619121	0.0115478534934412	0.290482912318643	0.00243901730781774	0	0.381079599015452	0.939389970487376
BCRF4_10_14845_670_DCIS_Str	0.211874904755672	0.0533631769507343	0.0138563034103967	0.53937089017757	0.140688918307993	0.00830623063665883	0.0308252348551402	0.00171434090583413	0	0.879251908803657	0.477928629421779
BCRF4_10_14846_670_IBC_Str	0.127942532223191	0.00312369927872888	0.0104727933006707	0.456453387715375	0.114846956882587	0.00588231660709917	0.279846426785313	0.0014318872070356	0	0.744745110664289	0.668914286278975
BCRF4_10_14850_670_BBD_Str	0.124123150007687	0.0140690883090054	0.0133953253378005	0.487515539128268	0.193546610086676	0.00378004358987836	0.161228414420061	0.00234182912062289	0	0.711902435147057	0.712551620249496
BCRF4_10_14851_670_CCC_Str	0.111734773931078	0	0	0.523143055749343	0.255047258577845	0.00335890783937346	0.104586422486056	0.00212958141630444	0	0.650494963390064	0.796587208293949
BCRF4_10_14852_670_AM_Str	0.190905741696612	0.0109359202831749	0	0.556752829758139	0.207604280233676	0.00254740258623101	0.0258653271710128	0.00538849827115503	0	0.767251670867963	0.663094706901928
BCRF4_10_14865_672_inf_NL_Str_S2_R1_001	0.124169240427719	0.0643354265155203	0.0148684185404267	0.53397147234773	0.258674656241105	0.00398078592749887	0	0	0	0.660271444847971	0.787962247747013
BCRF4_10_14867_672_IBC_Str_1_S4_R1_001	0.197155978227836	0.0193426852988371	0.00643026840031726	0.639162202016587	0.0478838580045338	0.00342205186151772	0.086602956190371	0	0	0.950281093393903	0.326955964553841
BCRF4_10_14871_672_DCIS_Str_S8_R1_001	0.166975468090493	0.0385572012798816	0.0765371590551552	0.472152346684462	0.235044202231091	0.00539588138826594	0.00272994527724467	0.00260779599340618	0	0.886907213243105	0.470428174982963
BCRF4_10_14872_672_CaLob_Str_S9_R1_001	0.221806973189266	0.146236444289962	0.151164835979889	0.23962504590939	0.229186239702514	0.00916921758636214	0.00193358589504194	0.000877657447575174	0	0.376445162695214	0.932867548748852
BCRF4_10_14874_672_NL_Str_S11_R1_001	0.0790469612819269	0.00267378713498629	0.01368492577095	0.536584440270496	0.357666095152982	0.00440036380249761	0.00594342658616163	0	0	0.390776420608535	1.06220189007987
BCRF4_10_14877_672_CCC_Str_S14_R1_001	0.148096649463858	0.0253199528976512	0.00939226264917501	0.457402676081453	0.340251425316974	0.00577004459864206	0.0102795782150568	0.00348741077718947	0	0.343167762568783	1.04588443211969
BCRF4_10_14879_673_IBC_Str_S16_R1_001	0.0425192137293441	0.0127871201988688	0.00606071656963596	0.934852479962408	0	0.00378046953974344	0	0	0	0.968235183932356	0.575983867091352
BCRF4_10_14881_673_DCIS_Str_S18_R1_001	0.20560593717146	0.232859522642038	0.143439997741387	0.29033467766662	0.119875843629083	0.00673371643519609	0	0.00115030471421537	0	0.800524066561148	0.658074606684001
BCRF4_10_14883_673_NL_Str_S20_R1_001	0.137455708069133	0.0681691932930194	0.00893958268222182	0.47074240974154	0.262697449341025	0.0270199602460445	0.0249756966270152	0	0	0.456642078495199	0.955853181569762
BCRF4_10_14885_673_AM_Str_S22_R1_001	0.0985891206222961	0	0	0.559599657812642	0.277884978402157	0.00247331536170871	0.0464221638455073	0.0150307639556892	0	0.686894403908338	0.771209990442935
BCRF4_10_14887_673_CCC_Str_S24_R1_001	0.0610235903410993	0.00997295419722046	0	0.654766599040013	0.177737409693409	0.00182759723644001	0.093931497175276	0.000740352316542358	0	0.921429190306879	0.419676585830561
BCRF4_10_14889_673_EN_Str_S26_R1_001	0.0793370996508379	0.00129665435157163	0.00112410772815831	0.543828531858229	0.188149680871579	0.00633985984213003	0.1758371733777	0.00408689231979425	0	0.470325746909161	0.9882028001771
BCRF4_10_14891_674_DCIS_Str_S28_R1_001	0.153635304744174	0.0638696917096747	0.00952075379109766	0.541643901820897	0.189163699821958	0.00552635789339954	0.0339706301211944	0.00266966009760398	0	0.897367156593172	0.442652051468103
BCRF4_10_14893_674_IBC_Str_S30_R1_001	0.17019767582028	0.105061651179159	0.00879219383692888	0.630053142930372	0.072806778857132	0.00317118813185254	0.00991736924427569	0	0	0.82441744521316	0.599979879700058
BCRF4_10_14895_674_BBD_Str_S32_R1_001	0.113025739336863	0	0.042028364750533	0.366770271143998	0.390691997167692	0.00696299724299264	0.0707082227962726	0.009812407561648	0	0.488651520944876	0.894540938027635
BCRF4_10_14900_675_EN1_Str_S34_R1_001	0.0426955413164206	0.0145638396933608	0	0.608264818804788	0.318818722892241	0.00385081701947707	0.0118062602737125	0	0	0.74959127341207	0.716049956388299
BCRF4_10_14902_675_EN2_Str	0.0344152405716201	0.0163842083680635	0	0.658471924001149	0.278362936339514	0.00361086522770704	0.00875482549194634	0	0	0.892599181403347	0.493845571182888
BCRF4_10_14903_675_EN3_Str	0.0332241063806054	0	0	0.732833454907571	0.230752148968955	0.00319028974286857	0	0	0	0.912799131070442	0.499607398742396
BCRF4_10_14906_675_NL_Str	0.0238158711527246	0	0.000116198976417876	0.69512354344388	0.250541220437365	0.00557108827289418	0.0242678980736133	0.000564179643105422	0	0.627416514435943	0.934466901014663
BCRF4_10_14923_677_IBC_Str	0.217050288636213	0.0704500651729609	0.0306895646197672	0.59389118648544	0.0538402814006667	0.0330550599860619	0.00102355369889095	0	0	0.805737362589157	0.615459680583048
BCRF4_10_14925_677_DCIS_Str	0.183432480630441	0.0900907122867205	0.0294538384840682	0.60255154790237	0.0832370283393741	0.00971363081490231	0	0.00152076154212376	0	0.910123634577494	0.421883364466361
BCRF4_10_14927_677_NL_Str	0.239343992344307	0.0718015205942784	0.0532739347378001	0.310515566455447	0.306575293840324	0.00628234885106915	0.0122073431767749	0	0	0.512280870782257	0.863280532353818
BCRF4_10_14929_677_LVI_Str	0.244591429441903	0.0862800561779222	0.0321652838617246	0.570844686046186	0.0632310130850823	0.00288753138718265	0	0	0	0.924992126156787	0.381887988076142
BCRF4_10_14931_678_IBC_Str	0.255539690384752	0.071969367077703	0.0183605303839066	0.534541889721484	0.0986216607319577	0.00479614181051533	0.0152664423546962	0.000904277534985377	0	0.834020868039594	0.555390651435217
BCRF4_10_14933_678_PLC_Str	0.0725362510019926	0	0.00656017866902996	0.505996447134599	0.304490096792897	0.00635667865663676	0.101904982222001	0.00215536552284396	0	0.606400324313172	0.838165057700074
BCRF4_10_14935_678_EN_Str	0.0888859685497918	0.00459639108529775	0.0133759054001079	0.517630388362703	0.349283488558884	0.00615934397678655	0.0170605361268368	0.00300797793959186	0	0.798609537993041	0.609928119990434
BCRF4_10_14937_678_NL_Str	0.131360581637628	0.0154581735131602	0.0230088021545995	0.431011234414427	0.369091514552743	0.00473627608761088	0.0239334559939314	0.00139996164590006	0	0.369416992772438	1.01226172424909
BCRF4_10_14939_679_IBC_Str	0.106262526911212	0	0	0.814311223915149	0.0769703878666731	0.002455861306966	0	0	0	0.969957721670057	0.41741506771197
BCRF4_10_14941_679_DCIS_Str	0.203811535227158	0.00222104521177951	0	0.510806165381642	0.266947077978427	0.00450652856188756	0.01030112547369	0.00140652216541683	0	0.601954476065759	0.844170989033714
BCRF4_10_14943_679_NL_Str	0.174335737132793	0.00103324044283507	0.00303310706554903	0.49418404812353	0.279916158577726	0.0150371663537197	0.0308088652856192	0.00165167701822823	0	0.373927372214498	1.04264368587083
BCRF4_10_14955_680_DCIS_2_Str	0.205534229154284	0.0688996169114292	0.0283900988984067	0.463518858575687	0.210175336874764	0.0120814725150573	0.00880208988483919	0.00259829718553262	0	0.545708194028542	0.873510848444629
BCRF4_10_14957_680_ADH_2_Str	0.238298770509008	0.0391379849691522	0.01419534706089	0.398539085274902	0.182875528655324	0.00504520219180274	0.117134978432377	0.00477310290654335	0	0.585977230067971	0.819204210194104
BCRF4_10_14945_680_ADH_1_Str	0.0935515259043854	0.00768924520605863	0.00637389562506624	0.47250679615522	0.205856764493334	0.00483604583582065	0.206463431275673	0.00272229550444294	0	0.471047215868307	0.946269205303283
BCRF4_10_14947_680_UDH_Str	0.0897049611494978	0.0150900073067699	0.0164134861247833	0.525452726899762	0.320040002007904	0.00768364550126464	0.0242681272650624	0.00134704374495593	0	0.354330783605117	1.08120834748477
BCRF4_10_14949_680_NL_Str	0.120298489403122	0.0126156664109253	0.0327655126865024	0.41840125076402	0.345612193507914	0.0076082064371515	0.0612172005387246	0.00148148025164055	0	0.41961375730769	0.965396633560826
BCRF4_10_14951_680_DCIS_1_Str	0.276783072433404	0.0743677919384314	0.00518979586086965	0.404939760658396	0.185044580288334	0.017920239143042	0.0332189645274122	0.0025357951501107	0	0.521381943348978	0.875228955812166
BCRF4_10_14953_680_IBC_Str	0.144081595682628	0.0347841910647433	0.0180592857615672	0.711340021472849	0.0628015812891535	0.0264124126127642	0.0018941150073754	0.000626797108919603	0	0.432373267652109	1.14934134428897
BCRF4_10_14959_680_LG_DCIS_Str	0.221323086392683	0.154871243788792	0.0503766287285438	0.41515266336348	0.11927208832741	0.00648829484538353	0.0294598044882922	0.00305619006541448	0	0.753914405381096	0.6588638646659
BCRF4_10_14961_680_AM_Str	0.0610008476792744	0	0.00425519829229077	0.100309564795035	0.132307077383582	0.00560709152975986	0.695748151225979	0.000772069094079428	0	0.50684218639219	0.864027660280779
BCRF4_10_14967_681_DCIS_Str	0.142776446387275	0.0460693881607962	0.0344232539778643	0.40059183456254	0.303144223555649	0.00544967909736482	0.0675451742585112	0	0	0.421953832858834	0.952459794919728
